cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8A9E	語	721547	U+8BED	语	105	6871.876	kSimplifiedVariant,kTraditionalVariant
U+7AA9	窩	10102	U+7A9D	窝	105	96.210	kSimplifiedVariant,kTraditionalVariant
U+9AAF	骯	893	U+80AE	肮	105	8.505	kSimplifiedVariant,kTraditionalVariant
U+947E	鑾	17508	U+92AE	銮	104	168.346	kSimplifiedVariant,kTraditionalVariant
U+9B4E	魎	1953	U+9B49	魉	104	18.779	kSimplifiedVariant,kTraditionalVariant
U+8646	虆	632	U+8502	蔂	104	6.077	kSimplifiedVariant,kTraditionalVariant
U+6701	朁	171	U+3B31	㬱	104	1.644	kSemanticVariant
U+5EC2	廂	13040	U+53A2	厢	103	126.602	kSimplifiedVariant,kTraditionalVariant
U+98C7	飇	3199	U+98AE	颮	103	31.058	kSemanticVariant
U+730B	猋	975	U+98AE	颮	103	9.466	kSemanticVariant
U+530F	匏	9284	U+74DF	瓟	101	91.921	kSemanticVariant
U+775E	睞	903	U+7750	睐	101	8.941	kSimplifiedVariant,kTraditionalVariant
U+51FA	出	2143604	U+9F63	齣	100	21436.040	kSimplifiedVariant,kTraditionalVariant
U+6771	東	1484488	U+4E1C	东	100	14844.880	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+96C6	集	574109	U+4EBC	亼	99	5799.081	kSemanticVariant
U+5EBE	庾	40342	U+659E	斞	99	407.495	kSemanticVariant
U+6960	楠	4833	U+67AC	枬	99	48.818	kSemanticVariant
U+580A	堊	4696	U+57A9	垩	99	47.434	kSimplifiedVariant,kTraditionalVariant
U+7BCB	篋	13235	U+5327	匧	98	135.051	kSemanticVariant
U+61F5	懵	3805	U+61DC	懜	98	38.827	kSemanticVariant
U+9E0A	鸊	526	U+9DFF	鷿	98	5.367	kSemanticVariant
U+95DC	關	255675	U+5173	关	97	2635.825	kSimplifiedVariant,kTraditionalVariant
U+6BF6	毶	690	U+23BF6	𣯶	97	7.113	kSimplifiedVariant,kTraditionalVariant
U+8E39	踹	669	U+8DF4	跴	97	6.897	kSemanticVariant
U+7E06	縆	431	U+7DEA	緪	97	4.443	kSemanticVariant
U+8DD0	跐	174	U+8DF4	跴	97	1.794	kSpecializedSemanticVariant
U+9038	逸	136814	U+284DC	𨓜	96	1425.146	kZVariant
U+5DD4	巔	14706	U+5DC5	巅	96	153.188	kSimplifiedVariant,kTraditionalVariant
U+785C	硜	1518	U+40D8	䃘	96	15.812	kSemanticVariant
U+9C29	鰩	355	U+9B5F	魟	96	3.698	kSemanticVariant
U+87DB	蟛	384	U+87DA	蟚	95	4.042	kSemanticVariant
U+806F	聯	17373	U+8054	联	94	184.819	kSimplifiedVariant,kTraditionalVariant
U+8A50	詐	40397	U+91A1	醡	93	434.376	kSpecializedSemanticVariant
U+994C	饌	27692	U+7C51	籑	93	297.763	kSemanticVariant
U+6AD3	櫓	6696	U+6A10	樐	93	72.000	kSemanticVariant
U+8A07	訇	983	U+6E39	渹	93	10.570	kSemanticVariant
U+8C5D	豝	900	U+7F93	羓	93	9.677	kSemanticVariant
U+69A8	榨	872	U+91A1	醡	93	9.376	kSemanticVariant
U+3BED	㯭	226	U+6A10	樐	93	2.430	kSemanticVariant
U+7DBB	綻	4732	U+463A	䘺	92	51.435	kSemanticVariant
U+7319	猙	264	U+72F0	狰	92	2.870	kSimplifiedVariant,kTraditionalVariant
U+8A69	詩	1077309	U+8BD7	诗	91	11838.560	kSimplifiedVariant,kTraditionalVariant
U+9F0E	鼎	125720	U+2A502	𪔂	91	1381.538	kSemanticVariant
U+6A3D	樽	25887	U+58AB	墫	91	284.473	kSemanticVariant
U+7F47	罇	8317	U+58AB	墫	91	91.396	kSemanticVariant
U+6A23	樣	29861	U+6837	样	90	331.789	kSimplifiedVariant,kTraditionalVariant
U+9112	鄒	28797	U+90B9	邹	90	319.967	kSimplifiedVariant,kTraditionalVariant
U+5806	堆	24239	U+200A4	𠂤	90	269.322	kSpecializedSemanticVariant
U+7CF4	糴	20173	U+7C74	籴	90	224.144	kSimplifiedVariant,kTraditionalVariant
U+817F	腿	11881	U+9ABD	骽	90	132.011	kSemanticVariant
U+56E4	囤	1542	U+25AF1	𥫱	90	17.133	kSemanticVariant
U+6718	朘	1330	U+8127	脧	90	14.778	kSpoofingVariant
U+75F3	痳	108	U+75F2	痲	90	1.200	kSpecializedSemanticVariant
U+6703	會	378583	U+4F1A	会	89	4253.742	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+4F47	佇	13813	U+4F2B	伫	89	155.202	kSimplifiedVariant,kTraditionalVariant
U+5F4E	彎	7637	U+5F2F	弯	89	85.809	kSimplifiedVariant,kTraditionalVariant
U+773E	眾	712691	U+4F17	众	88	8098.761	kSimplifiedVariant,kTraditionalVariant
U+8846	衆	407561	U+4F17	众	88	4631.375	kSimplifiedVariant,kTraditionalVariant
U+6ABE	檾	347	U+451B	䔛	88	3.943	kSemanticVariant
U+6BBC	殼	50515	U+3C7F	㱿	87	580.632	kSemanticVariant
U+8B4E	譎	6802	U+61B0	憰	87	78.184	kSemanticVariant
U+6081	悁	1663	U+61C1	懁	87	19.115	kSemanticVariant
U+58F3	壳	372	U+3C7F	㱿	87	4.276	kSemanticVariant
U+5409	吉	331748	U+20BB7	𠮷	86	3857.535	kSpoofingVariant
U+9E97	麗	105322	U+4E3D	丽	86	1224.674	kSimplifiedVariant,kTraditionalVariant
U+FA11	﨑	4815	U+5D5C	嵜	86	55.988	kSemanticVariant
U+766E	癮	3538	U+763E	瘾	86	41.140	kSimplifiedVariant,kTraditionalVariant
U+5D0E	崎	3272	U+5D5C	嵜	86	38.047	kSemanticVariant
U+7895	碕	809	U+5D5C	嵜	86	9.407	kSemanticVariant
U+57FC	埼	418	U+5D5C	嵜	86	4.860	kSemanticVariant
U+6985	榅	185	U+69B2	榲	86	2.151	kSimplifiedVariant,kTraditionalVariant
U+8F3F	輿	109182	U+8206	舆	85	1284.494	kSimplifiedVariant,kTraditionalVariant
U+555F	啟	95305	U+542F	启	85	1121.235	kSimplifiedVariant,kTraditionalVariant
U+5553	啓	76142	U+542F	启	85	895.788	kSimplifiedVariant,kTraditionalVariant
U+5331	匱	32133	U+9400	鐀	85	378.035	kSemanticVariant
U+6AC3	櫃	3464	U+9400	鐀	85	40.753	kSemanticVariant
U+9E7D	鹽	166322	U+25081	𥂁	84	1980.024	kSemanticVariant
U+755D	畝	54036	U+24C48	𤱈	84	643.286	kSemanticVariant
U+524C	剌	12818	U+5DE4	巤	84	152.595	kSpecializedSemanticVariant
U+9B23	鬣	1188	U+5DE4	巤	84	14.143	kSemanticVariant,kSpecializedSemanticVariant
U+98DF	食	1098821	U+98E0	飠	83	13238.807	kSemanticVariant
U+97CC	韌	1410	U+8095	肕	83	16.988	kSemanticVariant,kSpecializedSemanticVariant
U+6BFF	毿	1399	U+6BF5	毵	83	16.855	kSimplifiedVariant,kTraditionalVariant
U+6F22	漢	810052	U+6C49	汉	82	9878.683	kSimplifiedVariant,kTraditionalVariant
U+91AB	醫	179955	U+533B	医	82	2194.573	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+856D	蕭	155251	U+8427	萧	82	1893.305	kSimplifiedVariant,kTraditionalVariant
U+60D5	惕	24306	U+6090	悐	82	296.415	kSemanticVariant
U+FA11	﨑	4815	U+966D	陭	82	58.720	kSemanticVariant
U+5D0E	崎	3272	U+966D	陭	82	39.902	kSemanticVariant
U+7895	碕	809	U+966D	陭	82	9.866	kSemanticVariant
U+8288	芈	524	U+7F8B	羋	82	6.390	kSimplifiedVariant,kTraditionalVariant
U+57FC	埼	418	U+966D	陭	82	5.098	kSemanticVariant
U+5D5C	嵜	86	U+966D	陭	82	1.049	kSemanticVariant
U+706B	火	724185	U+706C	灬	81	8940.556	kSemanticVariant
U+7469	瑩	21942	U+83B9	莹	81	270.889	kSimplifiedVariant,kTraditionalVariant
U+7FC5	翅	21188	U+7FC4	翄	80	264.850	kSemanticVariant
U+632B	挫	12811	U+7E72	繲	80	160.137	kSemanticVariant
U+6BB3	殳	3753	U+6778	杸	80	46.913	kSemanticVariant
U+9A23	騣	927	U+9A0C	騌	80	11.588	kSemanticVariant
U+63A9	掩	72424	U+63DE	揞	79	916.759	kSpecializedSemanticVariant
U+7C59	籙	17329	U+7B93	箓	79	219.354	kSimplifiedVariant,kTraditionalVariant
U+968D	隍	11109	U+582D	堭	78	142.423	kSemanticVariant
U+77AC	瞬	7804	U+4022	䀢	78	100.051	kSemanticVariant
U+9730	霰	5299	U+4A18	䨘	78	67.936	kSemanticVariant
U+9E7C	鹼	815	U+583F	堿	78	10.449	kSemanticVariant
U+9E7B	鹻	704	U+583F	堿	78	9.026	kSemanticVariant
U+55FD	嗽	61164	U+7636	瘶	77	794.338	kSemanticVariant
U+50C2	僂	5058	U+507B	偻	77	65.688	kSimplifiedVariant,kTraditionalVariant
U+66D6	曖	3894	U+66A7	暧	77	50.571	kSimplifiedVariant,kTraditionalVariant
U+9B92	鮒	3879	U+9C8B	鲋	77	50.377	kSimplifiedVariant,kTraditionalVariant
U+51E1	凡	631954	U+51E3	凣	76	8315.184	kSemanticVariant
U+60F1	惱	156589	U+607C	恼	76	2060.382	kSimplifiedVariant,kTraditionalVariant
U+584B	塋	9540	U+8314	茔	76	125.526	kSimplifiedVariant,kTraditionalVariant
U+7A6D	穭	785	U+7A06	稆	76	10.329	kSimplifiedVariant,kTraditionalVariant
U+71B1	熱	904469	U+70ED	热	75	12059.587	kSimplifiedVariant,kTraditionalVariant
U+594E	奎	20620	U+595E	奞	75	274.933	kSemanticVariant
U+91CB	釋	565215	U+91CA	释	74	7638.041	kSimplifiedVariant,kTraditionalVariant
U+5BE7	寧	318685	U+21A34	𡨴	73	4365.548	kSemanticVariant
U+5A29	娩	2625	U+3743	㝃	73	35.959	kSemanticVariant
U+5228	刨	434	U+924B	鉋	73	5.945	kSemanticVariant
U+61C9	應	1163263	U+5E94	应	72	16156.431	kSimplifiedVariant,kTraditionalVariant
U+7D72	絲	138423	U+4E1D	丝	72	1922.542	kSimplifiedVariant,kTraditionalVariant
U+71ED	燭	63487	U+70DB	烛	72	881.764	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+77BF	瞿	33578	U+4020	䀠	72	466.361	kSemanticVariant
U+9D5D	鵝	18613	U+4CD8	䳘	72	258.514	kSemanticVariant
U+5293	劓	4181	U+34F7	㓷	72	58.069	kSemanticVariant
U+8541	蕁	141	U+456D	䕭	72	1.958	kSemanticVariant
U+4A5E	䩞	99	U+97C2	韂	72	1.375	kSemanticVariant
U+9DB4	鶴	118103	U+9E64	鹤	71	1663.423	kSimplifiedVariant,kTraditionalVariant
U+99AE	馮	69949	U+6EA4	溤	71	985.197	kSpoofingVariant
U+701F	瀟	17215	U+6F47	潇	71	242.465	kSimplifiedVariant,kTraditionalVariant
U+801C	耜	7743	U+3B52	㭒	71	109.056	kSemanticVariant
U+6930	椰	1927	U+3B68	㭨	71	27.141	kSemanticVariant
U+78E1	磡	199	U+5888	墈	71	2.803	kSemanticVariant
U+5369	卩	278	U+353E	㔾	70	3.971	kSemanticVariant,kSpecializedSemanticVariant
U+6417	搗	107027	U+6363	捣	69	1551.116	kSimplifiedVariant,kTraditionalVariant
U+8A71	話	75373	U+46E1	䛡	69	1092.362	kSemanticVariant
U+8014	耔	1171	U+79C4	秄	69	16.971	kSemanticVariant
U+6AA9	檩	139	U+6A81	檁	69	2.014	kSimplifiedVariant,kTraditionalVariant
U+8B02	謂	2125868	U+8C13	谓	68	31262.765	kSimplifiedVariant,kTraditionalVariant
U+5FE4	忤	22320	U+554E	啎	68	328.235	kSemanticVariant
U+FA11	﨑	4815	U+37E2	㟢	68	70.809	kSemanticVariant
U+5D0E	崎	3272	U+37E2	㟢	68	48.118	kSemanticVariant
U+7895	碕	809	U+37E2	㟢	68	11.897	kSemanticVariant
U+57FC	埼	418	U+37E2	㟢	68	6.147	kSemanticVariant
U+5D5C	嵜	86	U+37E2	㟢	68	1.265	kSemanticVariant
U+966D	陭	82	U+37E2	㟢	68	1.206	kSemanticVariant
U+9F4A	齊	627494	U+658B	斋	67	9365.582	kSpecializedSemanticVariant
U+9F4B	齋	188386	U+658B	斋	67	2811.731	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+53A8	厨	14664	U+2228D	𢊍	67	218.866	kSemanticVariant,kSpecializedSemanticVariant
U+3551	㕑	1908	U+2228D	𢊍	67	28.478	kSemanticVariant
U+775C	睜	593	U+7741	睁	67	8.851	kSimplifiedVariant,kTraditionalVariant
U+5F35	張	637545	U+5F20	张	66	9659.773	kSimplifiedVariant,kTraditionalVariant
U+7C21	簡	227961	U+7B80	简	66	3453.955	kSimplifiedVariant,kTraditionalVariant
U+512A	優	119386	U+4F18	优	66	1808.879	kSimplifiedVariant,kTraditionalVariant
U+53AE	厮	4537	U+348B	㒋	66	68.742	kSemanticVariant
U+5EDD	廝	2073	U+348B	㒋	66	31.409	kSemanticVariant
U+531C	匜	1690	U+9248	鉈	66	25.606	kSpecializedSemanticVariant
U+771B	眛	296	U+771C	眜	66	4.485	kSpoofingVariant
U+8CB3	貳	55662	U+8D30	贰	65	856.338	kSimplifiedVariant,kTraditionalVariant
U+5AE9	嫩	15603	U+5A86	媆	65	240.046	kSemanticVariant
U+8594	薔	4666	U+8537	蔷	65	71.785	kSimplifiedVariant,kTraditionalVariant
U+5AF0	嫰	1132	U+5A86	媆	65	17.415	kSpecializedSemanticVariant
U+7AF6	競	53678	U+8AA9	誩	64	838.719	kSemanticVariant
U+7030	瀰	4871	U+3CFD	㳽	64	76.109	kSimplifiedVariant,kTraditionalVariant
U+645F	摟	1155	U+6402	搂	64	18.047	kSimplifiedVariant,kTraditionalVariant
U+7864	硤	2432	U+550A	唊	63	38.603	kSemanticVariant
U+8637	蘷	338	U+8641	虁	63	5.365	kZVariant
U+53F0	台	89363	U+98B1	颱	62	1441.339	kSimplifiedVariant,kTraditionalVariant
U+5718	團	53729	U+56E2	团	62	866.597	kSimplifiedVariant,kTraditionalVariant
U+6AF3	櫳	3378	U+3C0D	㰍	62	54.484	kSemanticVariant
U+7CF0	糰	222	U+56E2	团	62	3.581	kSimplifiedVariant,kTraditionalVariant
U+523A	刺	284632	U+83BF	莿	61	4666.098	kSpecializedSemanticVariant
U+6D87	涇	40849	U+6CFE	泾	61	669.656	kSimplifiedVariant,kTraditionalVariant
U+64D2	擒	40562	U+6366	捦	61	664.951	kSemanticVariant
U+8564	蕤	13305	U+7524	甤	61	218.115	kSemanticVariant
U+70D8	烘	6451	U+7074	灴	61	105.754	kSemanticVariant
U+61E3	懣	2951	U+61D1	懑	61	48.377	kSimplifiedVariant,kTraditionalVariant
U+673F	朿	543	U+83BF	莿	61	8.902	kSemanticVariant
U+7F75	罵	30456	U+508C	傌	60	507.600	kSemanticVariant
U+942B	鐫	11651	U+92D1	鋑	60	194.183	kSemanticVariant
U+9474	鑴	589	U+92D1	鋑	60	9.817	kSemanticVariant
U+7576	當	1703308	U+5F53	当	59	28869.627	kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+548C	和	983640	U+548A	咊	59	16671.864	kSemanticVariant
U+9FA2	龢	1549	U+548A	咊	59	26.254	kSemanticVariant
U+5679	噹	61	U+5F53	当	59	1.034	kSimplifiedVariant,kTraditionalVariant
U+898B	見	2565785	U+89C1	见	58	44237.672	kSimplifiedVariant,kTraditionalVariant
U+7064	灤	4377	U+6EE6	滦	58	75.466	kSimplifiedVariant,kTraditionalVariant
U+68B2	梲	1168	U+68F3	棳	58	20.138	kSemanticVariant
U+6089	悉	294446	U+6038	怸	57	5165.719	kSpecializedSemanticVariant
U+5200	刀	107963	U+5202	刂	57	1894.088	kSemanticVariant
U+5C3B	尻	4346	U+4BCC	䯌	57	76.246	kSemanticVariant
U+560D	嘍	662	U+8B31	謱	57	11.614	kSemanticVariant
U+6399	掙	434	U+6323	挣	57	7.614	kSimplifiedVariant,kTraditionalVariant
U+7805	砅	220	U+6FFF	濿	57	3.860	kSemanticVariant
U+50BB	傻	91	U+510D	儍	57	1.596	kSemanticVariant
U+9248	鉈	66	U+7823	砣	57	1.158	kSemanticVariant
U+7649	癉	6025	U+7605	瘅	56	107.589	kSimplifiedVariant,kTraditionalVariant
U+9871	顱	5820	U+9AD7	髗	56	103.929	kSemanticVariant
U+9D5C	鵜	1971	U+9D3A	鴺	56	35.196	kSemanticVariant
U+8FB5	辵	757	U+8FB6	辶	56	13.518	kSemanticVariant
U+9577	長	1363327	U+957F	长	55	24787.764	kSimplifiedVariant,kTraditionalVariant
U+95A3	閣	196573	U+9601	阁	55	3574.055	kSimplifiedVariant,kTraditionalVariant
U+727D	牽	77306	U+7275	牵	55	1405.564	kSimplifiedVariant,kTraditionalVariant
U+641C	搜	28166	U+22BF1	𢯱	55	512.109	kSemanticVariant
U+6777	杷	9561	U+6733	朳	55	173.836	kSemanticVariant
U+9688	隈	5519	U+6E28	渨	55	100.345	kSemanticVariant
U+8EFF	軿	3419	U+8F27	輧	55	62.164	kZVariant
U+504E	偎	1224	U+6E28	渨	55	22.255	kSpecializedSemanticVariant
U+5716	圖	406328	U+56FE	图	54	7524.593	kSimplifiedVariant,kTraditionalVariant
U+7192	熒	23359	U+8367	荧	54	432.574	kSimplifiedVariant,kTraditionalVariant
U+642C	搬	3775	U+642B	搫	54	69.907	kSemanticVariant
U+5875	塵	294534	U+5C18	尘	53	5557.245	kSimplifiedVariant,kTraditionalVariant
U+7F38	缸	4824	U+7F41	罁	53	91.019	kSemanticVariant
U+84E7	蓧	741	U+839C	莜	53	13.981	kSemanticVariant
U+5808	堈	524	U+7F41	罁	53	9.887	kSemanticVariant
U+8085	肅	138135	U+8083	肃	52	2656.442	kSimplifiedVariant,kTraditionalVariant
U+696B	楫	16623	U+8265	艥	52	319.673	kSemanticVariant
U+7CF6	糶	11192	U+7C9C	粜	52	215.231	kSimplifiedVariant,kTraditionalVariant
U+6522	攢	9288	U+6512	攒	52	178.615	kSimplifiedVariant,kTraditionalVariant
U+9EFF	黿	5173	U+9F0B	鼋	52	99.481	kSimplifiedVariant,kTraditionalVariant
U+6A9D	檝	4672	U+8265	艥	52	89.846	kSemanticVariant
U+7D59	絙	1914	U+7D5A	絚	52	36.808	kZVariant
U+6D7C	浼	1120	U+6F63	潣	52	21.538	kSemanticVariant
U+7E06	縆	431	U+7D5A	絚	52	8.288	kSemanticVariant
U+9C09	鰉	189	U+9C51	鱑	52	3.635	kSemanticVariant
U+7DEA	緪	97	U+7D5A	絚	52	1.865	kSemanticVariant
U+4E94	五	3190765	U+3405	㐅	51	62564.020	kSemanticVariant
U+5D87	嶇	5690	U+380A	㠊	51	111.569	kSemanticVariant
U+54A9	咩	784	U+54F6	哶	51	15.373	kSemanticVariant
U+907A	遺	318454	U+9057	遗	50	6369.080	kSimplifiedVariant,kTraditionalVariant
U+885D	衝	97704	U+27602	𧘂	50	1954.080	kSemanticVariant
U+87A2	螢	10808	U+8424	萤	50	216.160	kSimplifiedVariant,kTraditionalVariant
U+8F46	轆	4017	U+6A1A	樚	50	80.340	kSemanticVariant
U+54B1	咱	1960	U+5592	喒	50	39.200	kSpecializedSemanticVariant
U+661D	昝	722	U+5592	喒	50	14.440	kSemanticVariant
U+5255	剕	603	U+480A	䠊	50	12.060	kSemanticVariant
U+96FB	電	41272	U+7535	电	49	842.286	kSimplifiedVariant,kTraditionalVariant
U+6AD3	櫓	6696	U+826A	艪	49	136.653	kSemanticVariant
U+6A10	樐	93	U+826A	艪	49	1.898	kSemanticVariant
U+89AA	親	556144	U+4EB2	亲	48	11586.333	kSimplifiedVariant,kTraditionalVariant
U+5805	堅	206394	U+575A	坚	48	4299.875	kSimplifiedVariant,kTraditionalVariant
U+8569	蕩	87500	U+5052	偒	48	1822.917	kSemanticVariant
U+5E63	幣	53040	U+5E01	币	48	1105.000	kSimplifiedVariant,kTraditionalVariant
U+7375	獵	48897	U+730E	猎	48	1018.688	kSimplifiedVariant,kTraditionalVariant
U+699B	榛	12536	U+4EB2	亲	48	261.167	kSemanticVariant
U+5F40	彀	3434	U+591F	够	48	71.542	kSemanticVariant
U+5920	夠	2427	U+591F	够	48	50.562	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+5ECB	廋	1594	U+5EC0	廀	48	33.208	kSemanticVariant
U+615E	慞	624	U+50BD	傽	48	13.000	kSemanticVariant
U+7684	的	404929	U+65F3	旳	47	8615.511	kSemanticVariant
U+8396	莖	55423	U+830E	茎	47	1179.213	kSimplifiedVariant,kTraditionalVariant
U+8E4C	蹌	3639	U+7244	牄	47	77.426	kSemanticVariant
U+61DF	懟	2242	U+8B48	譈	47	47.702	kSemanticVariant
U+619D	憝	1454	U+8B48	譈	47	30.936	kSemanticVariant
U+6685	暅	377	U+23236	𣈶	47	8.021	kSimplifiedVariant,kTraditionalVariant
U+5DA9	嶩	67	U+65F3	旳	47	1.426	kSemanticVariant
U+76E3	監	242480	U+76D1	监	46	5271.304	kSimplifiedVariant,kTraditionalVariant
U+95D5	闕	221930	U+9619	阙	46	4824.565	kSimplifiedVariant,kTraditionalVariant
U+6A13	樓	219625	U+5ED4	廔	46	4774.457	kSemanticVariant
U+8139	脹	92301	U+75EE	痮	46	2006.543	kSemanticVariant
U+536F	卯	85126	U+623C	戼	46	1850.565	kSemanticVariant
U+74BD	璽	26440	U+73BA	玺	46	574.783	kSimplifiedVariant,kTraditionalVariant
U+7CDF	糟	11599	U+91A9	醩	46	252.152	kSemanticVariant
U+89F6	觶	10959	U+89EF	觯	46	238.239	kSimplifiedVariant,kTraditionalVariant
U+77B7	瞷	673	U+77AF	瞯	46	14.630	kSemanticVariant
U+7D93	經	1782125	U+7ECF	经	45	39602.778	kSimplifiedVariant,kTraditionalVariant
U+8AAA	說	1385711	U+8BF4	说	45	30793.578	kSimplifiedVariant,kTraditionalVariant
U+904E	過	969018	U+8FC7	过	45	21533.733	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8A18	記	620534	U+8BB0	记	45	13789.644	kSimplifiedVariant,kTraditionalVariant
U+8AAC	説	306787	U+8BF4	说	45	6817.489	kSimplifiedVariant,kTraditionalVariant
U+7E69	繩	59310	U+7EF3	绳	45	1318.000	kSimplifiedVariant,kTraditionalVariant
U+9695	隕	19007	U+78D2	磒	45	422.378	kSemanticVariant
U+5237	刷	10777	U+355E	㕞	45	239.489	kSemanticVariant
U+9ACF	髏	5101	U+9AC5	髅	45	113.356	kSimplifiedVariant,kTraditionalVariant
U+6488	撈	3157	U+635E	捞	45	70.156	kSimplifiedVariant,kTraditionalVariant
U+9085	邅	2842	U+38F6	㣶	45	63.156	kSemanticVariant
U+7D00	紀	280709	U+7EAA	纪	44	6379.750	kSimplifiedVariant,kTraditionalVariant
U+878D	融	97179	U+878E	螎	44	2208.614	kSemanticVariant
U+72AC	犬	57440	U+72AD	犭	44	1305.455	kSemanticVariant
U+543B	吻	8708	U+5461	呡	44	197.909	kSemanticVariant
U+9BC1	鯁	6497	U+632D	挭	44	147.659	kSemanticVariant
U+9E7C	鹼	815	U+78B1	碱	44	18.523	kSemanticVariant
U+9E7B	鹻	704	U+78B1	碱	44	16.000	kSemanticVariant
U+66F6	曶	462	U+3ADA	㫚	44	10.500	kZVariant
U+9ABE	骾	337	U+632D	挭	44	7.659	kSemanticVariant
U+6612	昒	124	U+3ADA	㫚	44	2.818	kSemanticVariant
U+6FA4	澤	265724	U+6CFD	泽	43	6179.628	kSimplifiedVariant,kTraditionalVariant
U+79B1	禱	40812	U+7977	祷	43	949.116	kSimplifiedVariant,kTraditionalVariant
U+978F	鞏	18711	U+5DE9	巩	43	435.140	kSimplifiedVariant,kTraditionalVariant
U+6522	攢	9288	U+648D	撍	43	216.000	kSpecializedSemanticVariant
U+763B	瘻	6859	U+763A	瘺	43	159.512	kSemanticVariant
U+534D	卍	2100	U+5350	卐	43	48.837	kSemanticVariant
U+6C02	氂	1967	U+7266	牦	43	45.744	kSimplifiedVariant,kTraditionalVariant
U+81ED	臭	48007	U+26900	𦤀	42	1143.024	kSpoofingVariant
U+8831	蠱	32279	U+86CA	蛊	42	768.548	kSimplifiedVariant,kTraditionalVariant
U+98BC	颼	4139	U+4B12	䬒	42	98.548	kSemanticVariant
U+5C28	尨	1394	U+72F5	狵	42	33.190	kSemanticVariant
U+53B9	厹	260	U+53F4	叴	42	6.190	kSemanticVariant
U+525B	剛	254634	U+521A	刚	41	6210.585	kSimplifiedVariant,kTraditionalVariant
U+5FCD	忍	187899	U+38FC	㣼	41	4582.902	kSemanticVariant
U+9689	隉	220	U+9667	陧	41	5.366	kSimplifiedVariant,kTraditionalVariant
U+69D3	槓	181	U+7BE2	篢	41	4.415	kSemanticVariant
U+6EC5	滅	484774	U+706D	灭	40	12119.350	kSimplifiedVariant,kTraditionalVariant
U+9B5A	魚	271650	U+9C7C	鱼	40	6791.250	kSimplifiedVariant,kTraditionalVariant
U+61F7	懷	179204	U+6000	怀	40	4480.100	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+74B0	環	100266	U+73AF	环	40	2506.650	kSimplifiedVariant,kTraditionalVariant
U+6AA2	檢	89832	U+68C0	检	40	2245.800	kSimplifiedVariant,kTraditionalVariant
U+7C4C	籌	33945	U+7B79	筹	40	848.625	kSimplifiedVariant,kTraditionalVariant
U+7FB6	羶	4230	U+7FB4	羴	40	105.750	kSemanticVariant
U+8210	舐	1658	U+8213	舓	40	41.450	kSemanticVariant
U+9B8E	鮎	1510	U+9BF0	鯰	40	37.750	kSemanticVariant
U+6BBA	殺	431405	U+6740	杀	39	11061.667	kSimplifiedVariant,kTraditionalVariant
U+652C	攬	18489	U+2D8C4	𭣄	39	474.077	kSpoofingVariant
U+9998	馘	5522	U+805D	聝	39	141.590	kSemanticVariant
U+54C2	哂	4161	U+5432	吲	39	106.692	kSemanticVariant
U+6F87	澇	3898	U+6D9D	涝	39	99.949	kSimplifiedVariant,kTraditionalVariant
U+871E	蜞	853	U+871D	蜝	39	21.872	kSemanticVariant
U+8AA0	誠	308541	U+8BDA	诚	38	8119.500	kSimplifiedVariant,kTraditionalVariant
U+8AB0	誰	284476	U+8C01	谁	38	7486.211	kSimplifiedVariant,kTraditionalVariant
U+64FE	擾	66673	U+6270	扰	38	1754.553	kSimplifiedVariant,kTraditionalVariant
U+58B3	墳	33932	U+5746	坆	38	892.947	kSemanticVariant,kSpecializedSemanticVariant
U+53DF	叟	33104	U+58B0	墰	38	871.158	kSpecializedSemanticVariant
U+7058	灘	23643	U+6EE9	滩	38	622.184	kSimplifiedVariant,kTraditionalVariant
U+7A61	穡	13349	U+7A51	穑	38	351.289	kSimplifiedVariant,kTraditionalVariant
U+7C0D	簍	789	U+7BD3	篓	38	20.763	kSimplifiedVariant,kTraditionalVariant
U+5D0D	崍	583	U+5D03	崃	38	15.342	kSimplifiedVariant,kTraditionalVariant
U+7F48	罈	466	U+58B0	墰	38	12.263	kSemanticVariant,kSpecializedSemanticVariant
U+6A47	橇	380	U+97BD	鞽	38	10.000	kSemanticVariant
U+8C5C	豜	380	U+8C63	豣	38	10.000	kSemanticVariant,kZVariant
U+5D83	嶃	286	U+78DB	磛	38	7.526	kSemanticVariant
U+5081	傁	236	U+58B0	墰	38	6.211	kSpecializedSemanticVariant
U+58DC	壜	213	U+58B0	墰	38	5.605	kSemanticVariant
U+5008	倈	176	U+4FEB	俫	38	4.632	kSimplifiedVariant,kTraditionalVariant
U+6DF1	深	655929	U+23E27	𣸧	37	17727.811	kSemanticVariant
U+5104	億	80717	U+4EBF	亿	37	2181.541	kSimplifiedVariant,kTraditionalVariant
