variant_type	side	cp_hex	char	count	name
kSemanticVariant	source	U+846C	葬	123479	CJK UNIFIED IDEOGRAPH-846C
kSemanticVariant	source	U+7199	熙	122181	CJK UNIFIED IDEOGRAPH-7199
kSemanticVariant	source	U+51B5	况	121890	CJK UNIFIED IDEOGRAPH-51B5
kSemanticVariant	source	U+52AB	劫	121817	CJK UNIFIED IDEOGRAPH-52AB
kSemanticVariant	source	U+71C8	燈	121259	CJK UNIFIED IDEOGRAPH-71C8
kSemanticVariant	source	U+722D	爭	120879	CJK UNIFIED IDEOGRAPH-722D
kSemanticVariant	source	U+9802	頂	120329	CJK UNIFIED IDEOGRAPH-9802
kSemanticVariant	source	U+96A0	隠	119534	CJK UNIFIED IDEOGRAPH-96A0
kSemanticVariant	source	U+968E	階	118313	CJK UNIFIED IDEOGRAPH-968E
kSemanticVariant	source	U+9676	陶	118110	CJK UNIFIED IDEOGRAPH-9676
kSemanticVariant	source	U+7CE7	糧	117861	CJK UNIFIED IDEOGRAPH-7CE7
kSemanticVariant	source	U+7D39	紹	116777	CJK UNIFIED IDEOGRAPH-7D39
kSemanticVariant	source	U+8F3F	輿	116282	CJK UNIFIED IDEOGRAPH-8F3F
kSemanticVariant	source	U+5C38	尸	115560	CJK UNIFIED IDEOGRAPH-5C38
kSemanticVariant	source	U+5BBB	宻	115203	CJK UNIFIED IDEOGRAPH-5BBB
kSemanticVariant	source	U+6751	村	113779	CJK UNIFIED IDEOGRAPH-6751
kSemanticVariant	source	U+9EBB	麻	113015	CJK UNIFIED IDEOGRAPH-9EBB
kSemanticVariant	source	U+6CE5	泥	112855	CJK UNIFIED IDEOGRAPH-6CE5
kSemanticVariant	source	U+7950	祐	110936	CJK UNIFIED IDEOGRAPH-7950
kSemanticVariant	source	U+5BE1	寡	110475	CJK UNIFIED IDEOGRAPH-5BE1
kSemanticVariant	source	U+8C6B	豫	109735	CJK UNIFIED IDEOGRAPH-8C6B
kSemanticVariant	source	U+8CD3	賓	109138	CJK UNIFIED IDEOGRAPH-8CD3
kSemanticVariant	source	U+5EB8	庸	108544	CJK UNIFIED IDEOGRAPH-5EB8
kSemanticVariant	source	U+58C7	壇	108446	CJK UNIFIED IDEOGRAPH-58C7
kSemanticVariant	source	U+8D0A	贊	106588	CJK UNIFIED IDEOGRAPH-8D0A
kSemanticVariant	source	U+7159	煙	106372	CJK UNIFIED IDEOGRAPH-7159
kSemanticVariant	source	U+7567	畧	106176	CJK UNIFIED IDEOGRAPH-7567
kSemanticVariant	source	U+9072	遲	105495	CJK UNIFIED IDEOGRAPH-9072
kSemanticVariant	source	U+707D	災	105248	CJK UNIFIED IDEOGRAPH-707D
kSemanticVariant	source	U+885E	衞	104777	CJK UNIFIED IDEOGRAPH-885E
kSemanticVariant	source	U+5DE1	巡	104003	CJK UNIFIED IDEOGRAPH-5DE1
kSemanticVariant	source	U+541F	吟	103878	CJK UNIFIED IDEOGRAPH-541F
kSemanticVariant	source	U+6801	栁	103833	CJK UNIFIED IDEOGRAPH-6801
kSemanticVariant	source	U+71D2	燒	103353	CJK UNIFIED IDEOGRAPH-71D2
kSemanticVariant	source	U+5200	刀	103189	CJK UNIFIED IDEOGRAPH-5200
kSemanticVariant	source	U+8C46	豆	102803	CJK UNIFIED IDEOGRAPH-8C46
kSemanticVariant	source	U+9928	館	102735	CJK UNIFIED IDEOGRAPH-9928
kSemanticVariant	source	U+5CF0	峰	102714	CJK UNIFIED IDEOGRAPH-5CF0
kSemanticVariant	source	U+8AC7	談	102614	CJK UNIFIED IDEOGRAPH-8AC7
kSemanticVariant	source	U+98FE	飾	102558	CJK UNIFIED IDEOGRAPH-98FE
kSemanticVariant	source	U+55AE	單	102028	CJK UNIFIED IDEOGRAPH-55AE
kSemanticVariant	source	U+9435	鐵	102001	CJK UNIFIED IDEOGRAPH-9435
kSemanticVariant	source	U+8015	耕	101482	CJK UNIFIED IDEOGRAPH-8015
kSemanticVariant	source	U+56F0	困	101169	CJK UNIFIED IDEOGRAPH-56F0
kSemanticVariant	source	U+878D	融	101080	CJK UNIFIED IDEOGRAPH-878D
kSemanticVariant	source	U+5CEF	峯	100102	CJK UNIFIED IDEOGRAPH-5CEF
kSemanticVariant	source	U+96DE	雞	99977	CJK UNIFIED IDEOGRAPH-96DE
kSemanticVariant	source	U+6C92	沒	99923	CJK UNIFIED IDEOGRAPH-6C92
kSemanticVariant	source	U+8FF9	迹	99878	CJK UNIFIED IDEOGRAPH-8FF9
kSemanticVariant	source	U+6548	效	98940	CJK UNIFIED IDEOGRAPH-6548
kSemanticVariant	source	U+8FF4	迴	98744	CJK UNIFIED IDEOGRAPH-8FF4
kSemanticVariant	source	U+8C8C	貌	98710	CJK UNIFIED IDEOGRAPH-8C8C
kSemanticVariant	source	U+66B4	暴	98319	CJK UNIFIED IDEOGRAPH-66B4
kSemanticVariant	source	U+9810	預	98191	CJK UNIFIED IDEOGRAPH-9810
kSemanticVariant	source	U+73CD	珍	97994	CJK UNIFIED IDEOGRAPH-73CD
kSemanticVariant	source	U+660F	昏	97305	CJK UNIFIED IDEOGRAPH-660F
kSemanticVariant	source	U+80AF	肯	97155	CJK UNIFIED IDEOGRAPH-80AF
kSemanticVariant	source	U+7919	礙	97041	CJK UNIFIED IDEOGRAPH-7919
kSemanticVariant	source	U+76DC	盜	96976	CJK UNIFIED IDEOGRAPH-76DC
kSemanticVariant	source	U+5D14	崔	96727	CJK UNIFIED IDEOGRAPH-5D14
kSemanticVariant	source	U+70DF	烟	95854	CJK UNIFIED IDEOGRAPH-70DF
kSemanticVariant	source	U+5BB4	宴	94339	CJK UNIFIED IDEOGRAPH-5BB4
kSemanticVariant	source	U+8086	肆	93876	CJK UNIFIED IDEOGRAPH-8086
kSemanticVariant	source	U+6CC1	況	93384	CJK UNIFIED IDEOGRAPH-6CC1
kSemanticVariant	source	U+5854	塔	93186	CJK UNIFIED IDEOGRAPH-5854
kSemanticVariant	source	U+5FB9	徹	92564	CJK UNIFIED IDEOGRAPH-5FB9
kSemanticVariant	source	U+6B73	歳	91568	CJK UNIFIED IDEOGRAPH-6B73
kSemanticVariant	source	U+6DF3	淳	91398	CJK UNIFIED IDEOGRAPH-6DF3
kSemanticVariant	source	U+5F0A	弊	90970	CJK UNIFIED IDEOGRAPH-5F0A
kSemanticVariant	source	U+5553	啓	90348	CJK UNIFIED IDEOGRAPH-5553
kSemanticVariant	source	U+8DE1	跡	89785	CJK UNIFIED IDEOGRAPH-8DE1
kSemanticVariant	source	U+5BF5	寵	88484	CJK UNIFIED IDEOGRAPH-5BF5
kSemanticVariant	source	U+5FA7	徧	87485	CJK UNIFIED IDEOGRAPH-5FA7
kSemanticVariant	source	U+7D19	紙	87414	CJK UNIFIED IDEOGRAPH-7D19
kSemanticVariant	source	U+7E01	縁	87031	CJK UNIFIED IDEOGRAPH-7E01
kSemanticVariant	source	U+9BAE	鮮	86680	CJK UNIFIED IDEOGRAPH-9BAE
kSemanticVariant	source	U+8569	蕩	86680	CJK UNIFIED IDEOGRAPH-8569
kSemanticVariant	source	U+91AB	醫	86495	CJK UNIFIED IDEOGRAPH-91AB
kSemanticVariant	source	U+53F0	台	86079	CJK UNIFIED IDEOGRAPH-53F0
kSemanticVariant	source	U+8EAC	躬	85653	CJK UNIFIED IDEOGRAPH-8EAC
kSemanticVariant	source	U+4ECE	从	85555	CJK UNIFIED IDEOGRAPH-4ECE
kSemanticVariant	source	U+8DA8	趨	85368	CJK UNIFIED IDEOGRAPH-8DA8
kSemanticVariant	source	U+8A60	詠	84842	CJK UNIFIED IDEOGRAPH-8A60
kSemanticVariant	source	U+6232	戲	84808	CJK UNIFIED IDEOGRAPH-6232
kSemanticVariant	source	U+87F2	蟲	84662	CJK UNIFIED IDEOGRAPH-87F2
kSemanticVariant	source	U+555F	啟	84400	CJK UNIFIED IDEOGRAPH-555F
kSemanticVariant	source	U+53B2	厲	83824	CJK UNIFIED IDEOGRAPH-53B2
kSemanticVariant	source	U+7A40	穀	83409	CJK UNIFIED IDEOGRAPH-7A40
kSemanticVariant	source	U+8FAF	辯	82405	CJK UNIFIED IDEOGRAPH-8FAF
kSemanticVariant	source	U+6C89	沉	81440	CJK UNIFIED IDEOGRAPH-6C89
kSemanticVariant	source	U+9A45	驅	81051	CJK UNIFIED IDEOGRAPH-9A45
kSemanticVariant	source	U+5834	場	78991	CJK UNIFIED IDEOGRAPH-5834
kSemanticVariant	source	U+8FA6	辦	78485	CJK UNIFIED IDEOGRAPH-8FA6
kSemanticVariant	source	U+9019	這	78150	CJK UNIFIED IDEOGRAPH-9019
kSemanticVariant	source	U+5BEB	寫	77905	CJK UNIFIED IDEOGRAPH-5BEB
kSemanticVariant	source	U+57DF	域	77806	CJK UNIFIED IDEOGRAPH-57DF
kSemanticVariant	source	U+5367	卧	77701	CJK UNIFIED IDEOGRAPH-5367
kSemanticVariant	source	U+6F5B	潛	77352	CJK UNIFIED IDEOGRAPH-6F5B
kSemanticVariant	source	U+5947	奇	77323	CJK UNIFIED IDEOGRAPH-5947
kSemanticVariant	source	U+6FD5	濕	77073	CJK UNIFIED IDEOGRAPH-6FD5
kSemanticVariant	source	U+8109	脉	76978	CJK UNIFIED IDEOGRAPH-8109
kSemanticVariant	source	U+9A57	驗	76635	CJK UNIFIED IDEOGRAPH-9A57
kSemanticVariant	source	U+574E	坎	76626	CJK UNIFIED IDEOGRAPH-574E
kSemanticVariant	source	U+602A	怪	76575	CJK UNIFIED IDEOGRAPH-602A
kSemanticVariant	source	U+6577	敷	76369	CJK UNIFIED IDEOGRAPH-6577
kSemanticVariant	source	U+5339	匹	75924	CJK UNIFIED IDEOGRAPH-5339
kSemanticVariant	source	U+4FDF	俟	75739	CJK UNIFIED IDEOGRAPH-4FDF
kSemanticVariant	source	U+758E	疎	75457	CJK UNIFIED IDEOGRAPH-758E
kSemanticVariant	source	U+7684	的	75287	CJK UNIFIED IDEOGRAPH-7684
kSemanticVariant	source	U+6127	愧	75182	CJK UNIFIED IDEOGRAPH-6127
kSemanticVariant	source	U+654F	敏	74870	CJK UNIFIED IDEOGRAPH-654F
kSemanticVariant	source	U+85DD	藝	74610	CJK UNIFIED IDEOGRAPH-85DD
kSemanticVariant	source	U+91D0	釐	74312	CJK UNIFIED IDEOGRAPH-91D0
kSemanticVariant	source	U+8A71	話	74147	CJK UNIFIED IDEOGRAPH-8A71
kSemanticVariant	source	U+5F37	強	74039	CJK UNIFIED IDEOGRAPH-5F37
kSemanticVariant	source	U+67E5	查	73395	CJK UNIFIED IDEOGRAPH-67E5
kSemanticVariant	source	U+7814	研	73138	CJK UNIFIED IDEOGRAPH-7814
kSemanticVariant	source	U+63A9	掩	72926	CJK UNIFIED IDEOGRAPH-63A9
kSemanticVariant	source	U+8A17	託	71624	CJK UNIFIED IDEOGRAPH-8A17
kSemanticVariant	source	U+80B2	育	71589	CJK UNIFIED IDEOGRAPH-80B2
kSemanticVariant	source	U+8F12	輒	71398	CJK UNIFIED IDEOGRAPH-8F12
kSemanticVariant	source	U+5305	包	71017	CJK UNIFIED IDEOGRAPH-5305
kSemanticVariant	source	U+811A	脚	71015	CJK UNIFIED IDEOGRAPH-811A
kSemanticVariant	source	U+9003	逃	70892	CJK UNIFIED IDEOGRAPH-9003
kSemanticVariant	source	U+67F3	柳	70510	CJK UNIFIED IDEOGRAPH-67F3
kSemanticVariant	source	U+546A	呪	70082	CJK UNIFIED IDEOGRAPH-546A
kSemanticVariant	source	U+51C9	凉	70068	CJK UNIFIED IDEOGRAPH-51C9
kSemanticVariant	source	U+6F2B	漫	69962	CJK UNIFIED IDEOGRAPH-6F2B
kSemanticVariant	source	U+8F29	輩	69750	CJK UNIFIED IDEOGRAPH-8F29
kSemanticVariant	source	U+5BDC	寜	69592	CJK UNIFIED IDEOGRAPH-5BDC
kSemanticVariant	source	U+8E30	踰	69389	CJK UNIFIED IDEOGRAPH-8E30
kSemanticVariant	source	U+9451	鑑	68856	CJK UNIFIED IDEOGRAPH-9451
kSemanticVariant	source	U+5B8C	完	68727	CJK UNIFIED IDEOGRAPH-5B8C
kSemanticVariant	source	U+885D	衝	68639	CJK UNIFIED IDEOGRAPH-885D
kSemanticVariant	source	U+52C5	勅	68430	CJK UNIFIED IDEOGRAPH-52C5
kSemanticVariant	source	U+85C9	藉	67168	CJK UNIFIED IDEOGRAPH-85C9
kSemanticVariant	source	U+8AE1	諡	66902	CJK UNIFIED IDEOGRAPH-8AE1
kSemanticVariant	source	U+9A30	騰	66743	CJK UNIFIED IDEOGRAPH-9A30
kSemanticVariant	source	U+51B3	决	66640	CJK UNIFIED IDEOGRAPH-51B3
kSemanticVariant	source	U+830D	茍	66602	CJK UNIFIED IDEOGRAPH-830D
kSemanticVariant	source	U+6566	敦	66320	CJK UNIFIED IDEOGRAPH-6566
kSemanticVariant	source	U+536F	卯	65917	CJK UNIFIED IDEOGRAPH-536F
kSemanticVariant	source	U+51C6	准	65726	CJK UNIFIED IDEOGRAPH-51C6
kSemanticVariant	source	U+6F01	漁	65616	CJK UNIFIED IDEOGRAPH-6F01
kSemanticVariant	source	U+65A4	斤	65585	CJK UNIFIED IDEOGRAPH-65A4
kSemanticVariant	source	U+916C	酬	65509	CJK UNIFIED IDEOGRAPH-916C
kSemanticVariant	source	U+53C5	叅	65333	CJK UNIFIED IDEOGRAPH-53C5
kSemanticVariant	source	U+9951	饑	65111	CJK UNIFIED IDEOGRAPH-9951
kSemanticVariant	source	U+9130	鄰	65082	CJK UNIFIED IDEOGRAPH-9130
kSemanticVariant	source	U+9E9F	麟	64709	CJK UNIFIED IDEOGRAPH-9E9F
kSemanticVariant	source	U+906D	遭	64516	CJK UNIFIED IDEOGRAPH-906D
kSemanticVariant	source	U+4F75	併	64505	CJK UNIFIED IDEOGRAPH-4F75
kSemanticVariant	source	U+71ED	燭	64434	CJK UNIFIED IDEOGRAPH-71ED
kSemanticVariant	source	U+53E2	叢	64398	CJK UNIFIED IDEOGRAPH-53E2
kSemanticVariant	source	U+60A0	悠	64243	CJK UNIFIED IDEOGRAPH-60A0
kSemanticVariant	source	U+7586	疆	63758	CJK UNIFIED IDEOGRAPH-7586
kSemanticVariant	source	U+5354	協	63323	CJK UNIFIED IDEOGRAPH-5354
kSemanticVariant	source	U+6E96	準	63213	CJK UNIFIED IDEOGRAPH-6E96
kSemanticVariant	source	U+97FF	響	63209	CJK UNIFIED IDEOGRAPH-97FF
kSemanticVariant	source	U+965C	陜	62456	CJK UNIFIED IDEOGRAPH-965C
kSemanticVariant	source	U+6DBC	涼	62385	CJK UNIFIED IDEOGRAPH-6DBC
kSemanticVariant	source	U+5D16	崖	62053	CJK UNIFIED IDEOGRAPH-5D16
kSemanticVariant	source	U+8CF4	賴	62022	CJK UNIFIED IDEOGRAPH-8CF4
kSemanticVariant	source	U+4E89	争	61940	CJK UNIFIED IDEOGRAPH-4E89
kSemanticVariant	source	U+8178	腸	61848	CJK UNIFIED IDEOGRAPH-8178
kSemanticVariant	source	U+82DF	苟	61825	CJK UNIFIED IDEOGRAPH-82DF
kSemanticVariant	source	U+5EF5	廵	61522	CJK UNIFIED IDEOGRAPH-5EF5
kSemanticVariant	source	U+4FEF	俯	61457	CJK UNIFIED IDEOGRAPH-4FEF
kSemanticVariant	source	U+7188	熈	61379	CJK UNIFIED IDEOGRAPH-7188
kSemanticVariant	source	U+79D8	秘	61332	CJK UNIFIED IDEOGRAPH-79D8
kSemanticVariant	source	U+528D	劍	61065	CJK UNIFIED IDEOGRAPH-528D
kSemanticVariant	source	U+5948	奈	60972	CJK UNIFIED IDEOGRAPH-5948
kSemanticVariant	source	U+9663	陣	60705	CJK UNIFIED IDEOGRAPH-9663
kSemanticVariant	source	U+7081	炁	60628	CJK UNIFIED IDEOGRAPH-7081
kSemanticVariant	source	U+7661	癡	60240	CJK UNIFIED IDEOGRAPH-7661
kSemanticVariant	source	U+7F54	罔	60224	CJK UNIFIED IDEOGRAPH-7F54
kSemanticVariant	source	U+6C37	氷	60179	CJK UNIFIED IDEOGRAPH-6C37
kSemanticVariant	source	U+9B31	鬱	59794	CJK UNIFIED IDEOGRAPH-9B31
kSemanticVariant	source	U+83F4	菴	59685	CJK UNIFIED IDEOGRAPH-83F4
kSemanticVariant	source	U+6B23	欣	59428	CJK UNIFIED IDEOGRAPH-6B23
kSemanticVariant	source	U+902E	逮	59321	CJK UNIFIED IDEOGRAPH-902E
kSemanticVariant	source	U+572D	圭	59247	CJK UNIFIED IDEOGRAPH-572D
kSemanticVariant	source	U+7E5E	繞	58874	CJK UNIFIED IDEOGRAPH-7E5E
kSemanticVariant	source	U+98C4	飄	58817	CJK UNIFIED IDEOGRAPH-98C4
kSemanticVariant	source	U+5F26	弦	58726	CJK UNIFIED IDEOGRAPH-5F26
kSemanticVariant	source	U+8CB3	貳	58609	CJK UNIFIED IDEOGRAPH-8CB3
kSemanticVariant	source	U+72AC	犬	58201	CJK UNIFIED IDEOGRAPH-72AC
kSemanticVariant	source	U+8F1D	輝	57966	CJK UNIFIED IDEOGRAPH-8F1D
kSemanticVariant	source	U+53D9	叙	57947	CJK UNIFIED IDEOGRAPH-53D9
kSemanticVariant	source	U+6620	映	57926	CJK UNIFIED IDEOGRAPH-6620
kSemanticVariant	source	U+8591	薑	57924	CJK UNIFIED IDEOGRAPH-8591
kSemanticVariant	source	U+503C	值	57477	CJK UNIFIED IDEOGRAPH-503C
kSemanticVariant	source	U+9262	鉢	57013	CJK UNIFIED IDEOGRAPH-9262
kSemanticVariant	source	U+89A9	覩	57009	CJK UNIFIED IDEOGRAPH-89A9
kSemanticVariant	source	U+68F2	棲	56525	CJK UNIFIED IDEOGRAPH-68F2
kSemanticVariant	source	U+6DEB	淫	56299	CJK UNIFIED IDEOGRAPH-6DEB
kSemanticVariant	source	U+4F4E	低	56243	CJK UNIFIED IDEOGRAPH-4F4E
kSemanticVariant	source	U+6383	掃	56134	CJK UNIFIED IDEOGRAPH-6383
kSemanticVariant	source	U+5065	健	56091	CJK UNIFIED IDEOGRAPH-5065
kSemanticVariant	source	U+7070	灰	55604	CJK UNIFIED IDEOGRAPH-7070
kSemanticVariant	source	U+7E69	繩	55287	CJK UNIFIED IDEOGRAPH-7E69
kSemanticVariant	source	U+9452	鑒	55134	CJK UNIFIED IDEOGRAPH-9452
kSemanticVariant	source	U+9ED9	黙	55093	CJK UNIFIED IDEOGRAPH-9ED9
kSemanticVariant	source	U+76D7	盗	55080	CJK UNIFIED IDEOGRAPH-76D7
kSemanticVariant	source	U+755D	畝	55056	CJK UNIFIED IDEOGRAPH-755D
kSemanticVariant	source	U+903C	逼	54938	CJK UNIFIED IDEOGRAPH-903C
kSemanticVariant	source	U+7DBF	綿	54658	CJK UNIFIED IDEOGRAPH-7DBF
kSemanticVariant	source	U+6064	恤	54391	CJK UNIFIED IDEOGRAPH-6064
kSemanticVariant	source	U+7AF6	競	53965	CJK UNIFIED IDEOGRAPH-7AF6
kSemanticVariant	source	U+8070	聰	53803	CJK UNIFIED IDEOGRAPH-8070
kSemanticVariant	source	U+5275	創	53792	CJK UNIFIED IDEOGRAPH-5275
kSemanticVariant	source	U+7955	祕	53732	CJK UNIFIED IDEOGRAPH-7955
kSemanticVariant	source	U+557C	啼	53406	CJK UNIFIED IDEOGRAPH-557C
kSemanticVariant	source	U+8CDB	賛	53234	CJK UNIFIED IDEOGRAPH-8CDB
kSemanticVariant	source	U+654E	敎	53143	CJK UNIFIED IDEOGRAPH-654E
kSemanticVariant	source	U+6CDB	泛	53142	CJK UNIFIED IDEOGRAPH-6CDB
kSemanticVariant	source	U+65A5	斥	52978	CJK UNIFIED IDEOGRAPH-65A5
kSemanticVariant	source	U+6DDA	淚	52761	CJK UNIFIED IDEOGRAPH-6DDA
kSemanticVariant	source	U+751E	甞	52571	CJK UNIFIED IDEOGRAPH-751E
kSemanticVariant	source	U+7E61	繡	52543	CJK UNIFIED IDEOGRAPH-7E61
kSemanticVariant	source	U+6DE1	淡	52193	CJK UNIFIED IDEOGRAPH-6DE1
kSemanticVariant	source	U+5606	嘆	52164	CJK UNIFIED IDEOGRAPH-5606
kSemanticVariant	source	U+7375	獵	51990	CJK UNIFIED IDEOGRAPH-7375
kSemanticVariant	source	U+54F2	哲	51912	CJK UNIFIED IDEOGRAPH-54F2
kSemanticVariant	source	U+6B77	歷	51848	CJK UNIFIED IDEOGRAPH-6B77
kSemanticVariant	source	U+9D08	鴈	51498	CJK UNIFIED IDEOGRAPH-9D08
kSemanticVariant	source	U+5091	傑	51417	CJK UNIFIED IDEOGRAPH-5091
kSemanticVariant	source	U+5043	偃	51363	CJK UNIFIED IDEOGRAPH-5043
kSemanticVariant	source	U+7240	牀	51303	CJK UNIFIED IDEOGRAPH-7240
kSemanticVariant	source	U+56D8	囘	51030	CJK UNIFIED IDEOGRAPH-56D8
kSemanticVariant	source	U+6F97	澗	50853	CJK UNIFIED IDEOGRAPH-6F97
kSemanticVariant	source	U+4F60	你	50846	CJK UNIFIED IDEOGRAPH-4F60
kSemanticVariant	source	U+7FA4	群	50464	CJK UNIFIED IDEOGRAPH-7FA4
kSemanticVariant	source	U+5EBE	庾	50464	CJK UNIFIED IDEOGRAPH-5EBE
kSemanticVariant	source	U+8B66	警	50459	CJK UNIFIED IDEOGRAPH-8B66
kSemanticVariant	source	U+8000	耀	50414	CJK UNIFIED IDEOGRAPH-8000
kSemanticVariant	source	U+7D43	絃	49733	CJK UNIFIED IDEOGRAPH-7D43
kSemanticVariant	source	U+8606	蘆	49666	CJK UNIFIED IDEOGRAPH-8606
kSemanticVariant	source	U+6BD8	毘	49434	CJK UNIFIED IDEOGRAPH-6BD8
kSemanticVariant	source	U+82BB	芻	49348	CJK UNIFIED IDEOGRAPH-82BB
kSemanticVariant	source	U+8F19	輙	49232	CJK UNIFIED IDEOGRAPH-8F19
kSemanticVariant	source	U+7C3E	簾	48979	CJK UNIFIED IDEOGRAPH-7C3E
kSemanticVariant	source	U+7B97	算	48978	CJK UNIFIED IDEOGRAPH-7B97
kSemanticVariant	source	U+54A8	咨	48940	CJK UNIFIED IDEOGRAPH-54A8
kSemanticVariant	source	U+51B0	冰	48820	CJK UNIFIED IDEOGRAPH-51B0
kSemanticVariant	source	U+98E2	飢	48744	CJK UNIFIED IDEOGRAPH-98E2
kSemanticVariant	source	U+81EF	臯	48555	CJK UNIFIED IDEOGRAPH-81EF
kSemanticVariant	source	U+5292	劒	48442	CJK UNIFIED IDEOGRAPH-5292
kSemanticVariant	source	U+929C	銜	48162	CJK UNIFIED IDEOGRAPH-929C
kSemanticVariant	source	U+5E55	幕	48144	CJK UNIFIED IDEOGRAPH-5E55
kSemanticVariant	source	U+9EDE	點	48102	CJK UNIFIED IDEOGRAPH-9EDE
kSemanticVariant	source	U+676F	杯	48077	CJK UNIFIED IDEOGRAPH-676F
kSemanticVariant	source	U+677F	板	48043	CJK UNIFIED IDEOGRAPH-677F
kSemanticVariant	source	U+60A6	悦	48038	CJK UNIFIED IDEOGRAPH-60A6
kSemanticVariant	source	U+8345	荅	47378	CJK UNIFIED IDEOGRAPH-8345
kSemanticVariant	source	U+5F4A	彊	47362	CJK UNIFIED IDEOGRAPH-5F4A
kSemanticVariant	source	U+6D95	涕	47121	CJK UNIFIED IDEOGRAPH-6D95
kSemanticVariant	source	U+81E5	臥	47109	CJK UNIFIED IDEOGRAPH-81E5
kSemanticVariant	source	U+5F14	弔	47021	CJK UNIFIED IDEOGRAPH-5F14
kSemanticVariant	source	U+6DF9	淹	46934	CJK UNIFIED IDEOGRAPH-6DF9
kSemanticVariant	source	U+5E33	帳	46780	CJK UNIFIED IDEOGRAPH-5E33
kSemanticVariant	source	U+5B30	嬰	46680	CJK UNIFIED IDEOGRAPH-5B30
kSemanticVariant	source	U+905C	遜	46679	CJK UNIFIED IDEOGRAPH-905C
kSemanticVariant	source	U+5BC7	寇	46400	CJK UNIFIED IDEOGRAPH-5BC7
kSemanticVariant	source	U+6191	憑	46125	CJK UNIFIED IDEOGRAPH-6191
kSemanticVariant	source	U+816B	腫	46048	CJK UNIFIED IDEOGRAPH-816B
kSemanticVariant	source	U+6555	敕	45804	CJK UNIFIED IDEOGRAPH-6555
kSemanticVariant	source	U+865C	虜	45769	CJK UNIFIED IDEOGRAPH-865C
kSemanticVariant	source	U+7B8B	箋	45560	CJK UNIFIED IDEOGRAPH-7B8B
kSemanticVariant	source	U+5D69	嵩	45530	CJK UNIFIED IDEOGRAPH-5D69
kSemanticVariant	source	U+8912	褒	45393	CJK UNIFIED IDEOGRAPH-8912
kSemanticVariant	source	U+7248	版	45374	CJK UNIFIED IDEOGRAPH-7248
kSemanticVariant	source	U+5CA1	岡	45025	CJK UNIFIED IDEOGRAPH-5CA1
kSemanticVariant	source	U+7210	爐	44964	CJK UNIFIED IDEOGRAPH-7210
kSemanticVariant	source	U+80F8	胸	44819	CJK UNIFIED IDEOGRAPH-80F8
kSemanticVariant	source	U+8E8D	躍	44657	CJK UNIFIED IDEOGRAPH-8E8D
kSemanticVariant	source	U+7DA0	綠	44489	CJK UNIFIED IDEOGRAPH-7DA0
kSemanticVariant	source	U+6258	托	44484	CJK UNIFIED IDEOGRAPH-6258
kSemanticVariant	source	U+5BE8	寨	44415	CJK UNIFIED IDEOGRAPH-5BE8
kSemanticVariant	source	U+6065	恥	44048	CJK UNIFIED IDEOGRAPH-6065
kSemanticVariant	source	U+6EBA	溺	43976	CJK UNIFIED IDEOGRAPH-6EBA
kSemanticVariant	source	U+7D1A	級	43840	CJK UNIFIED IDEOGRAPH-7D1A
kSemanticVariant	source	U+80A1	股	43295	CJK UNIFIED IDEOGRAPH-80A1
kSemanticVariant	source	U+9738	霸	43242	CJK UNIFIED IDEOGRAPH-9738
kSemanticVariant	source	U+89E7	觧	42862	CJK UNIFIED IDEOGRAPH-89E7
kSemanticVariant	source	U+9F14	鼔	42832	CJK UNIFIED IDEOGRAPH-9F14
kSemanticVariant	source	U+718F	熏	42433	CJK UNIFIED IDEOGRAPH-718F
kSemanticVariant	source	U+64D2	擒	42302	CJK UNIFIED IDEOGRAPH-64D2
kSemanticVariant	source	U+6BD7	毗	41859	CJK UNIFIED IDEOGRAPH-6BD7
kSemanticVariant	source	U+9041	遁	41774	CJK UNIFIED IDEOGRAPH-9041
kSemanticVariant	source	U+84B8	蒸	41478	CJK UNIFIED IDEOGRAPH-84B8
kSemanticVariant	source	U+8C3F	谿	41436	CJK UNIFIED IDEOGRAPH-8C3F
kSemanticVariant	source	U+68A8	梨	41432	CJK UNIFIED IDEOGRAPH-68A8
kSemanticVariant	source	U+79B1	禱	41347	CJK UNIFIED IDEOGRAPH-79B1
kSemanticVariant	source	U+7DDA	線	41269	CJK UNIFIED IDEOGRAPH-7DDA
kSemanticVariant	source	U+8A95	誕	41165	CJK UNIFIED IDEOGRAPH-8A95
kSemanticVariant	source	U+8087	肇	40706	CJK UNIFIED IDEOGRAPH-8087
kSemanticVariant	source	U+8A98	誘	40692	CJK UNIFIED IDEOGRAPH-8A98
kSemanticVariant	source	U+8108	脈	40591	CJK UNIFIED IDEOGRAPH-8108
kSemanticVariant	source	U+5192	冒	40440	CJK UNIFIED IDEOGRAPH-5192
kSemanticVariant	source	U+52B9	効	40331	CJK UNIFIED IDEOGRAPH-52B9
kSemanticVariant	source	U+7ADD	竝	39995	CJK UNIFIED IDEOGRAPH-7ADD
kSemanticVariant	source	U+55AC	喬	39755	CJK UNIFIED IDEOGRAPH-55AC
kSemanticVariant	source	U+541E	吞	39652	CJK UNIFIED IDEOGRAPH-541E
kSemanticVariant	source	U+7F8C	羌	39644	CJK UNIFIED IDEOGRAPH-7F8C
kSemanticVariant	source	U+716E	煮	39597	CJK UNIFIED IDEOGRAPH-716E
