cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8A18	記	674915	U+8BB0	记	38	17760.921	kSimplifiedVariant,kTraditionalVariant
U+9CEC	鳬	17739	U+51EB	凫	1	17739.000	kSimplifiedVariant,kTraditionalVariant
U+5BF5	寵	88484	U+5BA0	宠	5	17696.800	kSimplifiedVariant,kTraditionalVariant
U+921E	鈞	35336	U+94A7	钧	2	17668.000	kSimplifiedVariant,kTraditionalVariant
U+8A5E	詞	193142	U+8BCD	词	11	17558.364	kSimplifiedVariant,kTraditionalVariant
U+8B19	謙	87231	U+8C26	谦	5	17446.200	kSimplifiedVariant,kTraditionalVariant
U+7D79	絹	34816	U+7EE2	绢	2	17408.000	kSimplifiedVariant,kTraditionalVariant
U+6771	東	1531119	U+4E1C	东	88	17399.080	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8ABC	誼	34762	U+8C0A	谊	2	17381.000	kSimplifiedVariant,kTraditionalVariant
U+8CE4	賤	104226	U+8D31	贱	6	17371.000	kSimplifiedVariant,kTraditionalVariant
U+61AB	憫	17277	U+60AF	悯	1	17277.000	kSimplifiedVariant,kTraditionalVariant
U+61A4	憤	34527	U+6124	愤	2	17263.500	kSimplifiedVariant,kTraditionalVariant
U+7D71	統	205994	U+7EDF	统	12	17166.167	kSimplifiedVariant,kTraditionalVariant
U+8E8B	躋	17041	U+8DFB	跻	1	17041.000	kSimplifiedVariant,kTraditionalVariant
U+6FC1	濁	68143	U+6D4A	浊	4	17035.750	kSimplifiedVariant,kTraditionalVariant
U+8A66	試	186824	U+8BD5	试	11	16984.000	kSimplifiedVariant,kTraditionalVariant
U+9F94	龔	16841	U+9F9A	龚	1	16841.000	kSimplifiedVariant,kTraditionalVariant
U+8AA8	誨	33365	U+8BF2	诲	2	16682.500	kSimplifiedVariant,kTraditionalVariant
U+990A	養	363860	U+517B	养	22	16539.091	kSimplifiedVariant,kTraditionalVariant
U+8A23	訣	32872	U+8BC0	诀	2	16436.000	kSimplifiedVariant,kTraditionalVariant
U+6EC4	滄	49095	U+6CA7	沧	3	16365.000	kSimplifiedVariant,kTraditionalVariant
U+8A55	評	32581	U+8BC4	评	2	16290.500	kSimplifiedVariant,kTraditionalVariant
U+6BA4	殤	16198	U+6B87	殇	1	16198.000	kSimplifiedVariant,kTraditionalVariant
U+99ED	駭	32267	U+9A87	骇	2	16133.500	kSimplifiedVariant,kTraditionalVariant
U+616E	慮	161136	U+8651	虑	10	16113.600	kSimplifiedVariant,kTraditionalVariant
U+61C9	應	1092442	U+5E94	应	68	16065.324	kSimplifiedVariant,kTraditionalVariant
U+968A	隊	32090	U+961F	队	2	16045.000	kSimplifiedVariant,kTraditionalVariant
U+9670	陰	223934	U+9634	阴	14	15995.286	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7D06	紆	15978	U+7EA1	纡	1	15978.000	kSimplifiedVariant,kTraditionalVariant
U+7D66	給	221940	U+7ED9	给	14	15852.857	kSimplifiedVariant,kTraditionalVariant
U+99E2	駢	15832	U+9A88	骈	1	15832.000	kSimplifiedVariant,kTraditionalVariant
U+7642	療	31536	U+7597	疗	2	15768.000	kSimplifiedVariant,kTraditionalVariant
U+8D13	贓	15688	U+8D43	赃	1	15688.000	kSimplifiedVariant,kTraditionalVariant
U+8A69	詩	1427592	U+8BD7	诗	91	15687.824	kSimplifiedVariant,kTraditionalVariant
U+8B21	謡	15559	U+8C23	谣	1	15559.000	kSimplifiedVariant,kTraditionalVariant
U+63EE	揮	92615	U+6325	挥	6	15435.833	kSimplifiedVariant,kTraditionalVariant
U+9D72	鵲	30663	U+9E4A	鹊	2	15331.500	kSimplifiedVariant,kTraditionalVariant
U+7E96	纖	15278	U+7EA4	纤	1	15278.000	kSimplifiedVariant,kTraditionalVariant
U+99F1	駱	15130	U+9A86	骆	1	15130.000	kSimplifiedVariant,kTraditionalVariant
U+9072	遲	105495	U+8FDF	迟	7	15070.714	kSimplifiedVariant,kTraditionalVariant
U+92EA	鋪	30016	U+94FA	铺	2	15008.000	kSimplifiedVariant,kTraditionalVariant
U+60E1	惡	506465	U+6076	恶	35	14470.429	kSimplifiedVariant,kTraditionalVariant
U+6557	敗	216360	U+8D25	败	15	14424.000	kSimplifiedVariant,kTraditionalVariant
U+6F2C	漬	14186	U+6E0D	渍	1	14186.000	kSimplifiedVariant,kTraditionalVariant
U+5074	側	98832	U+4FA7	侧	7	14118.857	kSimplifiedVariant,kTraditionalVariant
U+5049	偉	42166	U+4F1F	伟	3	14055.333	kSimplifiedVariant,kTraditionalVariant
U+7D5E	絞	14041	U+7EDE	绞	1	14041.000	kSimplifiedVariant,kTraditionalVariant
U+7D04	約	279281	U+7EA6	约	20	13964.050	kSimplifiedVariant,kTraditionalVariant
U+7DD8	緘	13908	U+7F04	缄	1	13908.000	kSimplifiedVariant,kTraditionalVariant
U+7C60	籠	41627	U+7B3C	笼	3	13875.667	kSimplifiedVariant,kTraditionalVariant
U+8AE7	諧	27673	U+8C10	谐	2	13836.500	kSimplifiedVariant,kTraditionalVariant
U+5EE2	廢	234444	U+5E9F	废	17	13790.824	kSimplifiedVariant,kTraditionalVariant
U+7DBF	綿	54658	U+7EF5	绵	4	13664.500	kSimplifiedVariant,kTraditionalVariant
U+8A98	誘	40692	U+8BF1	诱	3	13564.000	kSimplifiedVariant,kTraditionalVariant
U+8AA4	誤	148760	U+8BEF	误	11	13523.636	kSimplifiedVariant,kTraditionalVariant
U+6A1E	樞	94295	U+67A2	枢	7	13470.714	kSimplifiedVariant,kTraditionalVariant
U+8AA1	誡	26819	U+8BEB	诫	2	13409.500	kSimplifiedVariant,kTraditionalVariant
U+6230	戰	280970	U+6218	战	21	13379.524	kSimplifiedVariant,kTraditionalVariant
U+9A30	騰	66743	U+817E	腾	5	13348.600	kSimplifiedVariant,kTraditionalVariant
U+8AAC	説	410802	U+8BF4	说	31	13251.677	kSimplifiedVariant,kTraditionalVariant
U+55AC	喬	39755	U+4E54	乔	3	13251.667	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9913	餓	26345	U+997F	饿	2	13172.500	kSimplifiedVariant,kTraditionalVariant
U+95AB	閫	13116	U+9603	阃	1	13116.000	kSimplifiedVariant,kTraditionalVariant
U+8972	襲	117870	U+88AD	袭	9	13096.667	kSimplifiedVariant,kTraditionalVariant
U+7DBD	綽	26043	U+7EF0	绰	2	13021.500	kSimplifiedVariant,kTraditionalVariant
U+93AC	鎬	12988	U+9550	镐	1	12988.000	kSimplifiedVariant,kTraditionalVariant
U+64A5	撥	51360	U+62E8	拨	4	12840.000	kSimplifiedVariant,kTraditionalVariant
U+9846	顆	12770	U+9897	颗	1	12770.000	kSimplifiedVariant,kTraditionalVariant
U+8B5C	譜	50870	U+8C31	谱	4	12717.500	kSimplifiedVariant,kTraditionalVariant
U+8D0F	贏	12692	U+8D62	赢	1	12692.000	kSimplifiedVariant,kTraditionalVariant
U+7CFE	糾	25327	U+7EA0	纠	2	12663.500	kSimplifiedVariant,kTraditionalVariant
U+8EFB	軻	12637	U+8F72	轲	1	12637.000	kSimplifiedVariant,kTraditionalVariant
U+7DB0	綰	12616	U+7EFE	绾	1	12616.000	kSimplifiedVariant,kTraditionalVariant
U+8A71	話	74147	U+8BDD	话	6	12357.833	kSimplifiedVariant,kTraditionalVariant
U+7E73	繳	12242	U+7F34	缴	1	12242.000	kSimplifiedVariant,kTraditionalVariant
U+7DEC	緬	12216	U+7F05	缅	1	12216.000	kSimplifiedVariant,kTraditionalVariant
U+8CD3	賓	109138	U+5BBE	宾	9	12126.444	kSimplifiedVariant,kTraditionalVariant
U+64E3	擣	12112	U+22B4F	𢭏	1	12112.000	kSimplifiedVariant,kTraditionalVariant
U+9D1F	鴟	12057	U+9E31	鸱	1	12057.000	kSimplifiedVariant,kTraditionalVariant
U+9A5F	驟	23334	U+9AA4	骤	2	11667.000	kSimplifiedVariant,kTraditionalVariant
U+53AD	厭	104951	U+538C	厌	9	11661.222	kSimplifiedVariant,kTraditionalVariant
U+8B1D	謝	267704	U+8C22	谢	23	11639.304	kSimplifiedVariant,kTraditionalVariant
U+64CA	擊	184841	U+51FB	击	16	11552.562	kSimplifiedVariant,kTraditionalVariant
U+792C	礬	11551	U+77FE	矾	1	11551.000	kSimplifiedVariant,kTraditionalVariant
U+7A4E	穎	23065	U+9896	颖	2	11532.500	kSimplifiedVariant,kTraditionalVariant
U+816B	腫	46048	U+80BF	肿	4	11512.000	kSimplifiedVariant,kTraditionalVariant
U+7E39	縹	11414	U+7F25	缥	1	11414.000	kSimplifiedVariant,kTraditionalVariant
U+7DB4	綴	34039	U+7F00	缀	3	11346.333	kSimplifiedVariant,kTraditionalVariant
U+7D14	純	113388	U+7EAF	纯	10	11338.800	kSimplifiedVariant,kTraditionalVariant
U+8AE4	諤	11290	U+8C14	谔	1	11290.000	kSimplifiedVariant,kTraditionalVariant
U+8105	脅	22525	U+80C1	胁	2	11262.500	kSimplifiedVariant,kTraditionalVariant
U+7DD1	緑	89859	U+7EFF	绿	8	11232.375	kSimplifiedVariant,kTraditionalVariant
U+5F35	張	665193	U+5F20	张	60	11086.550	kSimplifiedVariant,kTraditionalVariant
U+8D08	贈	184990	U+8D60	赠	17	10881.765	kSimplifiedVariant,kTraditionalVariant
U+9A5A	驚	184932	U+60CA	惊	17	10878.353	kSimplifiedVariant,kTraditionalVariant
U+9824	頤	21715	U+9890	颐	2	10857.500	kSimplifiedVariant,kTraditionalVariant
U+814E	腎	43269	U+80BE	肾	4	10817.250	kSimplifiedVariant,kTraditionalVariant
U+7D0D	納	205388	U+7EB3	纳	19	10809.895	kSimplifiedVariant,kTraditionalVariant
U+8B92	讒	21505	U+8C17	谗	2	10752.500	kSimplifiedVariant,kTraditionalVariant
U+8AF8	諸	1989176	U+8BF8	诸	185	10752.303	kSimplifiedVariant,kTraditionalVariant
U+958E	閎	10689	U+95F3	闳	1	10689.000	kSimplifiedVariant,kTraditionalVariant
U+95AD	閭	52946	U+95FE	闾	5	10589.200	kSimplifiedVariant,kTraditionalVariant
U+9813	頓	115283	U+987F	顿	11	10480.273	kSimplifiedVariant,kTraditionalVariant
U+66C6	曆	10399	U+5386	历	1	10399.000	kSimplifiedVariant,kTraditionalVariant
U+7E7C	繼	206660	U+7EE7	继	20	10333.000	kSimplifiedVariant,kTraditionalVariant
U+8B2B	謫	30982	U+8C2A	谪	3	10327.333	kSimplifiedVariant,kTraditionalVariant
U+96DC	雜	216278	U+6742	杂	21	10298.952	kSimplifiedVariant,kTraditionalVariant
U+5716	圖	410571	U+56FE	图	40	10264.275	kSimplifiedVariant,kTraditionalVariant
U+7C5F	籟	10065	U+7C41	籁	1	10065.000	kSimplifiedVariant,kTraditionalVariant
U+7D05	紅	217775	U+7EA2	红	22	9898.864	kSimplifiedVariant,kTraditionalVariant
U+555E	啞	9776	U+54D1	哑	1	9776.000	kSimplifiedVariant,kTraditionalVariant
U+6164	慤	9743	U+60AB	悫	1	9743.000	kSimplifiedVariant,kTraditionalVariant
U+51F1	凱	19385	U+51EF	凯	2	9692.500	kSimplifiedVariant,kTraditionalVariant
U+596E	奮	67808	U+594B	奋	7	9686.857	kSimplifiedVariant,kTraditionalVariant
U+7C3D	簽	9658	U+7B7E	签	1	9658.000	kSimplifiedVariant,kTraditionalVariant
U+5674	噴	9578	U+55B7	喷	1	9578.000	kSimplifiedVariant,kTraditionalVariant
U+7D73	絳	47810	U+7EDB	绛	5	9562.000	kSimplifiedVariant,kTraditionalVariant
U+7E1E	縞	9494	U+7F1F	缟	1	9494.000	kSimplifiedVariant,kTraditionalVariant
U+614B	態	28462	U+6001	态	3	9487.333	kSimplifiedVariant,kTraditionalVariant
U+6F22	漢	882128	U+6C49	汉	93	9485.247	kSimplifiedVariant,kTraditionalVariant
U+84BC	蒼	149749	U+82CD	苍	16	9359.312	kSimplifiedVariant,kTraditionalVariant
U+905C	遜	46679	U+900A	逊	5	9335.800	kSimplifiedVariant,kTraditionalVariant
U+8AA0	誠	307194	U+8BDA	诚	33	9308.909	kSimplifiedVariant,kTraditionalVariant
U+652C	攬	18491	U+63FD	揽	2	9245.500	kSimplifiedVariant,kTraditionalVariant
U+93AE	鎮	221769	U+9547	镇	24	9240.375	kSimplifiedVariant,kTraditionalVariant
U+53E2	叢	64398	U+4E1B	丛	7	9199.714	kSimplifiedVariant,kTraditionalVariant
U+5C0D	對	475008	U+5BF9	对	52	9134.769	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+6AA2	檢	91028	U+68C0	检	10	9102.800	kSimplifiedVariant,kTraditionalVariant
U+5CF4	峴	9102	U+5C98	岘	1	9102.000	kSimplifiedVariant,kTraditionalVariant
U+58C7	壇	108446	U+575B	坛	12	9037.167	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9134	鄴	26751	U+90BA	邺	3	8917.000	kSimplifiedVariant,kTraditionalVariant
U+7D76	絶	318935	U+7EDD	绝	36	8859.306	kSimplifiedVariant,kTraditionalVariant
U+7D1A	級	43840	U+7EA7	级	5	8768.000	kSimplifiedVariant,kTraditionalVariant
U+6AFB	櫻	8741	U+6A31	樱	1	8741.000	kSimplifiedVariant,kTraditionalVariant
U+8CDC	賜	329926	U+8D50	赐	38	8682.263	kSimplifiedVariant,kTraditionalVariant
U+95BC	閼	8675	U+960F	阏	1	8675.000	kSimplifiedVariant,kTraditionalVariant
U+5102	儂	8665	U+4FAC	侬	1	8665.000	kSimplifiedVariant,kTraditionalVariant
U+7D30	細	233749	U+7EC6	细	27	8657.370	kSimplifiedVariant,kTraditionalVariant
U+596C	奬	17228	U+5956	奖	2	8614.000	kSimplifiedVariant,kTraditionalVariant
U+93D7	鏗	8585	U+94FF	铿	1	8585.000	kSimplifiedVariant,kTraditionalVariant
U+858A	薊	17073	U+84DF	蓟	2	8536.500	kSimplifiedVariant,kTraditionalVariant
U+9320	錠	8351	U+952D	锭	1	8351.000	kSimplifiedVariant,kTraditionalVariant
U+56C2	囂	16678	U+56A3	嚣	2	8339.000	kSimplifiedVariant,kTraditionalVariant
U+7372	獲	216327	U+83B7	获	26	8320.269	kSimplifiedVariant,kTraditionalVariant
U+937E	鍾	132946	U+953A	锺	16	8309.125	kSimplifiedVariant,kTraditionalVariant
U+8ADB	諛	8284	U+8C00	谀	1	8284.000	kSimplifiedVariant,kTraditionalVariant
U+7E2E	縮	33075	U+7F29	缩	4	8268.750	kSimplifiedVariant,kTraditionalVariant
U+9C57	鱗	41264	U+9CDE	鳞	5	8252.800	kSimplifiedVariant,kTraditionalVariant
U+89AA	親	550285	U+4EB2	亲	67	8213.209	kSimplifiedVariant,kTraditionalVariant
U+9B5A	魚	270495	U+9C7C	鱼	33	8196.818	kSimplifiedVariant,kTraditionalVariant
U+7E46	繆	24536	U+7F2A	缪	3	8178.667	kSimplifiedVariant,kTraditionalVariant
U+9BC9	鯉	16272	U+9CA4	鲤	2	8136.000	kSimplifiedVariant,kTraditionalVariant
U+9130	鄰	65082	U+90BB	邻	8	8135.250	kSimplifiedVariant,kTraditionalVariant
U+93E4	鏤	16262	U+9542	镂	2	8131.000	kSimplifiedVariant,kTraditionalVariant
U+7E11	縑	8116	U+7F23	缣	1	8116.000	kSimplifiedVariant,kTraditionalVariant
U+61CC	懌	8070	U+603F	怿	1	8070.000	kSimplifiedVariant,kTraditionalVariant
U+95BD	閽	8051	U+960D	阍	1	8051.000	kSimplifiedVariant,kTraditionalVariant
U+9F8E	龎	16036	U+5390	厐	2	8018.000	kSimplifiedVariant,kTraditionalVariant
U+807E	聾	15805	U+804B	聋	2	7902.500	kSimplifiedVariant,kTraditionalVariant
U+8AA5	誥	54589	U+8BF0	诰	7	7798.429	kSimplifiedVariant,kTraditionalVariant
U+8A9A	誚	7787	U+8BEE	诮	1	7787.000	kSimplifiedVariant,kTraditionalVariant
U+8A2A	訪	93423	U+8BBF	访	12	7785.250	kSimplifiedVariant,kTraditionalVariant
U+7D33	紳	30886	U+7EC5	绅	4	7721.500	kSimplifiedVariant,kTraditionalVariant
U+9BE8	鯨	15362	U+9CB8	鲸	2	7681.000	kSimplifiedVariant,kTraditionalVariant
U+8AD2	諒	30619	U+8C05	谅	4	7654.750	kSimplifiedVariant,kTraditionalVariant
U+7DAD	維	167827	U+7EF4	维	22	7628.500	kSimplifiedVariant,kTraditionalVariant
U+6582	斂	53286	U+655B	敛	7	7612.286	kSimplifiedVariant,kTraditionalVariant
U+6B61	歡	129395	U+6B22	欢	17	7611.471	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8CC2	賂	22789	U+8D42	赂	3	7596.333	kSimplifiedVariant,kTraditionalVariant
U+8AB0	誰	285773	U+8C01	谁	38	7520.342	kSimplifiedVariant,kTraditionalVariant
U+7345	獅	15015	U+72EE	狮	2	7507.500	kSimplifiedVariant,kTraditionalVariant
U+7E31	縱	142451	U+7EB5	纵	19	7497.421	kSimplifiedVariant,kTraditionalVariant
U+9249	鉉	14905	U+94C9	铉	2	7452.500	kSimplifiedVariant,kTraditionalVariant
U+6F51	潑	7332	U+6CFC	泼	1	7332.000	kSimplifiedVariant,kTraditionalVariant
U+9054	達	285567	U+8FBE	达	39	7322.231	kSimplifiedVariant,kTraditionalVariant
U+98C8	飈	7244	U+98DA	飚	1	7244.000	kSimplifiedVariant,kTraditionalVariant
U+9A0F	騏	7228	U+9A90	骐	1	7228.000	kSimplifiedVariant,kTraditionalVariant
U+7D1C	紜	7181	U+7EAD	纭	1	7181.000	kSimplifiedVariant,kTraditionalVariant
U+64F2	擲	28523	U+63B7	掷	4	7130.750	kSimplifiedVariant,kTraditionalVariant
U+967D	陽	1268786	U+9633	阳	178	7128.011	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9078	選	184840	U+9009	选	26	7109.231	kSimplifiedVariant,kTraditionalVariant
U+554F	問	994252	U+95EE	问	142	7001.775	kSimplifiedVariant,kTraditionalVariant
U+99C1	駁	13930	U+9A73	驳	2	6965.000	kSimplifiedVariant,kTraditionalVariant
U+7DE1	緡	20887	U+7F17	缗	3	6962.333	kSimplifiedVariant,kTraditionalVariant
U+6182	憂	249490	U+5FE7	忧	36	6930.278	kSimplifiedVariant,kTraditionalVariant
U+9D5D	鵝	13815	U+9E45	鹅	2	6907.500	kSimplifiedVariant,kTraditionalVariant
U+7D00	紀	294973	U+7EAA	纪	43	6859.837	kSimplifiedVariant,kTraditionalVariant
U+8A9E	語	699207	U+8BED	语	102	6854.971	kSimplifiedVariant,kTraditionalVariant
U+8EC0	軀	20355	U+8EAF	躯	3	6785.000	kSimplifiedVariant,kTraditionalVariant
U+5275	創	53792	U+521B	创	8	6724.000	kSimplifiedVariant,kTraditionalVariant
U+5B30	嬰	46680	U+5A74	婴	7	6668.571	kSimplifiedVariant,kTraditionalVariant
U+947F	鑿	59852	U+51FF	凿	9	6650.222	kSimplifiedVariant,kTraditionalVariant
U+91CB	釋	562399	U+91CA	释	85	6616.459	kSimplifiedVariant,kTraditionalVariant
U+7F85	羅	640209	U+7F57	罗	97	6600.093	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+95BB	閻	39595	U+960E	阎	6	6599.167	kSimplifiedVariant,kTraditionalVariant
U+7DA2	綢	6596	U+7EF8	绸	1	6596.000	kSimplifiedVariant,kTraditionalVariant
U+6E9D	溝	65914	U+6C9F	沟	10	6591.400	kSimplifiedVariant,kTraditionalVariant
U+9DAF	鶯	26330	U+83BA	莺	4	6582.500	kSimplifiedVariant,kTraditionalVariant
U+8B9C	讜	6559	U+8C20	谠	1	6559.000	kSimplifiedVariant,kTraditionalVariant
U+689F	梟	12836	U+67AD	枭	2	6418.000	kSimplifiedVariant,kTraditionalVariant
U+66C7	曇	38440	U+6619	昙	6	6406.667	kSimplifiedVariant,kTraditionalVariant
U+93C3	鏃	6396	U+955E	镞	1	6396.000	kSimplifiedVariant,kTraditionalVariant
U+6A4B	橋	165015	U+6865	桥	26	6346.731	kSimplifiedVariant,kTraditionalVariant
U+9A2B	騫	12587	U+9A9E	骞	2	6293.500	kSimplifiedVariant,kTraditionalVariant
U+95D4	闔	31463	U+9616	阖	5	6292.600	kSimplifiedVariant,kTraditionalVariant
U+7DAC	綬	31417	U+7EF6	绶	5	6283.400	kSimplifiedVariant,kTraditionalVariant
U+750C	甌	12474	U+74EF	瓯	2	6237.000	kSimplifiedVariant,kTraditionalVariant
U+8D1B	贛	6216	U+8D63	赣	1	6216.000	kSimplifiedVariant,kTraditionalVariant
U+6BBA	殺	419620	U+6740	杀	68	6170.882	kSimplifiedVariant,kTraditionalVariant
U+8B20	謠	6116	U+8C23	谣	1	6116.000	kSimplifiedVariant,kTraditionalVariant
U+6FFA	濺	6080	U+6E85	溅	1	6080.000	kSimplifiedVariant,kTraditionalVariant
U+5B78	學	1105191	U+5B66	学	182	6072.478	kSimplifiedVariant,kTraditionalVariant
U+507D	偽	72590	U+4F2A	伪	12	6049.167	kSimplifiedVariant,kTraditionalVariant
U+6FA4	澤	241017	U+6CFD	泽	40	6025.425	kSimplifiedVariant,kTraditionalVariant
U+525B	剛	252776	U+521A	刚	42	6018.476	kSimplifiedVariant,kTraditionalVariant
U+8AF3	諳	12017	U+8C19	谙	2	6008.500	kSimplifiedVariant,kTraditionalVariant
U+8766	蝦	11988	U+867E	虾	2	5994.000	kSimplifiedVariant,kTraditionalVariant
U+7D21	紡	5980	U+7EBA	纺	1	5980.000	kSimplifiedVariant,kTraditionalVariant
U+9DD3	鷓	5954	U+9E67	鹧	1	5954.000	kSimplifiedVariant,kTraditionalVariant
U+9593	間	898910	U+95F4	间	151	5953.046	kSimplifiedVariant,kTraditionalVariant
U+8056	聖	898525	U+5723	圣	153	5872.712	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+7DCA	緊	17573	U+7D27	紧	3	5857.667	kSimplifiedVariant,kTraditionalVariant
U+5DAE	嶮	5839	U+5D04	崄	1	5839.000	kSimplifiedVariant,kTraditionalVariant
U+6642	時	2589746	U+65F6	时	444	5832.761	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+56B3	嚳	5816	U+55BE	喾	1	5816.000	kSimplifiedVariant,kTraditionalVariant
U+8B3E	謾	17350	U+8C29	谩	3	5783.333	kSimplifiedVariant,kTraditionalVariant
U+9673	陳	651089	U+9648	陈	113	5761.850	kSimplifiedVariant,kTraditionalVariant
U+95AC	閬	11463	U+9606	阆	2	5731.500	kSimplifiedVariant,kTraditionalVariant
U+61F2	懲	28587	U+60E9	惩	5	5717.400	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+618A	憊	5716	U+60EB	惫	1	5716.000	kSimplifiedVariant,kTraditionalVariant
U+6524	攤	5708	U+644A	摊	1	5708.000	kSimplifiedVariant,kTraditionalVariant
U+9D61	鵡	11322	U+9E49	鹉	2	5661.000	kSimplifiedVariant,kTraditionalVariant
U+9BC1	鯁	5633	U+9CA0	鲠	1	5633.000	kSimplifiedVariant,kTraditionalVariant
U+7DFC	緼	5625	U+7F0A	缊	1	5625.000	kSimplifiedVariant,kTraditionalVariant
U+8B96	讖	5614	U+8C36	谶	1	5614.000	kSimplifiedVariant,kTraditionalVariant
U+7DA0	綠	44489	U+7EFF	绿	8	5561.125	kSimplifiedVariant,kTraditionalVariant
U+7296	犖	5518	U+8366	荦	1	5518.000	kSimplifiedVariant,kTraditionalVariant
U+76E3	監	250020	U+76D1	监	46	5435.217	kSimplifiedVariant,kTraditionalVariant
U+9DF9	鷹	26685	U+9E70	鹰	5	5337.000	kSimplifiedVariant,kTraditionalVariant
U+5247	則	3236616	U+5219	则	607	5332.152	kSimplifiedVariant,kTraditionalVariant
U+9A2E	騮	5245	U+9A9D	骝	1	5245.000	kSimplifiedVariant,kTraditionalVariant
U+8076	聶	10422	U+8042	聂	2	5211.000	kSimplifiedVariant,kTraditionalVariant
U+6575	敵	155634	U+654C	敌	30	5187.800	kSimplifiedVariant,kTraditionalVariant
U+89B7	覷	5176	U+89D1	觑	1	5176.000	kSimplifiedVariant,kTraditionalVariant
U+773E	眾	620676	U+4F17	众	121	5129.554	kSimplifiedVariant,kTraditionalVariant
U+925E	鉞	20514	U+94BA	钺	4	5128.500	kSimplifiedVariant,kTraditionalVariant
U+50B5	債	10256	U+503A	债	2	5128.000	kSimplifiedVariant,kTraditionalVariant
U+7DCB	緋	10248	U+7EEF	绯	2	5124.000	kSimplifiedVariant,kTraditionalVariant
U+9580	門	1329136	U+95E8	门	261	5092.475	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+805E	聞	1063839	U+95FB	闻	209	5090.139	kSimplifiedVariant,kTraditionalVariant
U+95D5	闕	231286	U+9619	阙	46	5027.957	kSimplifiedVariant,kTraditionalVariant
U+8588	薈	5027	U+835F	荟	1	5027.000	kSimplifiedVariant,kTraditionalVariant
U+9D77	鵷	5025	U+9E53	鹓	1	5025.000	kSimplifiedVariant,kTraditionalVariant
U+5B2A	嬪	15071	U+5AD4	嫔	3	5023.667	kSimplifiedVariant,kTraditionalVariant
U+7C64	籤	4991	U+7B7E	签	1	4991.000	kSimplifiedVariant,kTraditionalVariant
U+7E35	縵	4934	U+7F26	缦	1	4934.000	kSimplifiedVariant,kTraditionalVariant
U+7D40	絀	4902	U+7ECC	绌	1	4902.000	kSimplifiedVariant,kTraditionalVariant
U+9D3F	鴿	4832	U+9E3D	鸽	1	4832.000	kSimplifiedVariant,kTraditionalVariant
U+6F64	潤	91567	U+6DA6	润	19	4819.316	kSimplifiedVariant,kTraditionalVariant
U+9BAE	鮮	86680	U+9C9C	鲜	18	4815.556	kSimplifiedVariant,kTraditionalVariant
U+52F8	勸	149073	U+529D	劝	31	4808.806	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+737A	獺	4807	U+736D	獭	1	4807.000	kSimplifiedVariant,kTraditionalVariant
U+7E1D	縝	4729	U+7F1C	缜	1	4729.000	kSimplifiedVariant,kTraditionalVariant
U+5E25	帥	155184	U+5E05	帅	33	4702.545	kSimplifiedVariant,kTraditionalVariant
U+5875	塵	286569	U+5C18	尘	61	4697.852	kSimplifiedVariant,kTraditionalVariant
U+74CA	瓊	60955	U+743C	琼	13	4688.846	kSimplifiedVariant,kTraditionalVariant
U+703E	瀾	18611	U+6F9C	澜	4	4652.750	kSimplifiedVariant,kTraditionalVariant
U+7018	瀘	9290	U+6CF8	泸	2	4645.000	kSimplifiedVariant,kTraditionalVariant
U+8FA6	辦	78485	U+529E	办	17	4616.765	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9DC2	鷂	4599	U+9E5E	鹞	1	4599.000	kSimplifiedVariant,kTraditionalVariant
U+8E91	躑	4568	U+8E2F	踯	1	4568.000	kSimplifiedVariant,kTraditionalVariant
U+502B	倫	99456	U+4F26	伦	22	4520.727	kSimplifiedVariant,kTraditionalVariant
U+64C7	擇	121763	U+62E9	择	27	4509.741	kSimplifiedVariant,kTraditionalVariant
U+95CB	闋	9016	U+9615	阕	2	4508.000	kSimplifiedVariant,kTraditionalVariant
U+8A02	訂	13521	U+8BA2	订	3	4507.000	kSimplifiedVariant,kTraditionalVariant
U+984F	顏	22518	U+989C	颜	5	4503.600	kSimplifiedVariant,kTraditionalVariant
U+82BB	芻	49348	U+520D	刍	11	4486.182	kSimplifiedVariant,kTraditionalVariant
U+5011	們	4470	U+4EEC	们	1	4470.000	kSimplifiedVariant,kTraditionalVariant
U+7E2B	縫	22337	U+7F1D	缝	5	4467.400	kSimplifiedVariant,kTraditionalVariant
U+5075	偵	4459	U+4FA6	侦	1	4459.000	kSimplifiedVariant,kTraditionalVariant
