replace	cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types	major_sources	minor_sources
yes	U+6E39	渹	139	U+25500	𥔀	1	139.000	kSemanticVariant	GHJKpKT2	GJKpKT4
yes	U+7481	璁	2629	U+249DA	𤧚	19	138.368	kSemanticVariant	GHJKpKT2/BGT	GH
yes	U+5043	偃	51363	U+3AC3	㫃	375	136.968	kSemanticVariant	GHJKpKT1V/AGTHKMP	GJT3
yes	U+8E9A	躚	1089	U+8DF9	跹	8	136.125	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G/CG
yes	U+806F	聯	14039	U+8054	联	104	134.990	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJ/AG
yes	U+863F	蘿	25204	U+841D	萝	187	134.781	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	G/AG
yes	U+53DF	叟	34372	U+5081	傁	258	133.225	kSemanticVariant	GHJKpKT1/AGTJHM	GHJKpKT3
yes	U+93D8	鏘	9858	U+9535	锵	74	133.216	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	G/CG
yes	U+5EC2	廂	14067	U+53A2	厢	108	130.250	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GH/AG
yes	U+8FAD	辭	424689	U+8FA4	辤	3268	129.954	kSemanticVariant	GHJKpKT1V/ATHKMP	GJKpT3
yes	U+5BDF	察	270233	U+8A67	詧	2080	129.920	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V
yes	U+798D	禍	126232	U+7978	祸	975	129.469	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	G/AG
yes	U+5BBF	宿	246492	U+375B	㝛	1905	129.392	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT3
yes	U+7D19	紙	87414	U+5E0B	帋	687	127.240	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+617A	慺	884	U+396A	㥪	7	126.286	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+584B	塋	9680	U+8314	茔	77	125.714	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJKP	G/CG
yes	U+5F4C	彌	170176	U+5F25	弥	1359	125.221	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GHJKpKT3/AGJ
yes	U+7AAE	窮	271706	U+7AC6	竆	2172	125.095	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpKT4
yes	U+5352	卒	429353	U+461A	䘚	3435	124.994	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+961C	阜	36976	U+961D	阝	297	124.498	kSemanticVariant	GHJKpKT1/AGTJHKMP	GHJKT3
yes	U+7CDF	糟	9310	U+91A9	醩	75	124.133	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpT3
yes	U+9BAE	鮮	86680	U+9C7B	鱻	702	123.476	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+52E9	勩	1352	U+52DA	勚	11	122.909	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+9D5D	鵝	13815	U+4CD8	䳘	113	122.257	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpT3
yes	U+7FC5	翅	18751	U+7FC4	翄	154	121.760	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJKpT3
yes	U+4F4E	低	56243	U+4EFE	仾	467	120.435	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT4
yes	U+6B12	欒	19767	U+683E	栾	165	119.800	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/ATJKMP	GHJKpKT3/CG
yes	U+98C4	飄	58817	U+98C3	飃	493	119.304	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+71DF	營	224413	U+8425	营	1895	118.424	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJ/AG
yes	U+9189	醉	132615	U+9154	酔	1130	117.358	kSemanticVariant	GHJKpKT1V/AGTHKMP	GJKpKT3/AJ
yes	U+9A62	驢	26495	U+99BF	馿	227	116.718	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpKT3
yes	U+8996	視	318197	U+770E	眎	2745	115.919	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+5852	塒	462	U+57D8	埘	4	115.500	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJ	G
yes	U+6F01	漁	65616	U+4C77	䱷	571	114.914	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+580A	堊	4680	U+57A9	垩	41	114.146	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATKP	GJT4/CG
yes	U+9948	饈	567	U+267E4	𦟤	5	113.400	kSemanticVariant	GHJKpKT2/CT	GJT7
yes	U+8077	職	292110	U+8EC4	軄	2583	113.089	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJT4
yes	U+9766	靦	2259	U+89A5	覥	20	112.950	kSemanticVariant	GHJKpKT1/ATHM	GHJKT3
yes	U+6558	敘	38818	U+654D	敍	344	112.843	kSemanticVariant	GHJKpKT1V/ATHM	GHJKpKT3/AKMP
yes	U+994C	饌	28822	U+7C51	籑	260	110.854	kSemanticVariant	GHJKpKT2V/ATJKP	GHJKpT3
yes	U+81E0	臠	4186	U+8114	脔	38	110.158	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/CT	GHJT3/CG
yes	U+55CA	嗊	218	U+551D	唝	2	109.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V	G
yes	U+5A41	婁	30634	U+5A04	娄	282	108.631	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpT3/AG
yes	U+5B4C	孌	2273	U+5A08	娈	21	108.238	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/BTM	G/CG
yes	U+5F40	彀	3448	U+591F	够	32	107.750	kSemanticVariant	GHJKpKT2/CT	GHJKpKT3/AG
yes	U+594E	奎	21155	U+595E	奞	198	106.843	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJT3
yes	U+5854	塔	93186	U+366E	㙮	874	106.620	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GKTFV
yes	U+75FC	痼	3822	U+3F7D	㽽	36	106.167	kSemanticVariant	GHJKpKT2/AGTKP	GJKpT3
yes	U+67C4	柄	37910	U+68C5	棅	358	105.894	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3/AKP
yes	U+6B72	歲	202290	U+21ED5	𡻕	1918	105.469	kSemanticVariant	GHJKpKT1/ATHKMP	HJTFV
yes	U+736E	獮	3654	U+72DD	狝	35	104.400	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	GT6
yes	U+9E9F	麟	64709	U+9E90	麐	622	104.034	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+7BF9	篹	624	U+25CBB	𥲻	6	104.000	kSpoofingVariant	GHJKpKT2	GJT7
yes	U+7F69	罩	5405	U+4207	䈇	52	103.942	kSemanticVariant	GHJKpKT1/AGTHM	GJKpKT3
yes	U+8AEE	諮	14540	U+55DE	嗞	140	103.857	kSemanticVariant	GHJKpKT1/ATJHKMP	GHJKpKT3
yes	U+96B8	隸	32787	U+96B6	隶	316	103.756	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	GHJKpKMT3/AG
yes	U+611B	愛	356589	U+7231	爱	3437	103.750	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GJKp/AG
yes	U+7AB6	窶	3913	U+7AAD	窭	38	102.974	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+8195	膕	718	U+8158	腘	7	102.571	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	GJT6
yes	U+5DD4	巔	11128	U+5DC5	巅	109	102.092	kSimplifiedVariant,kTraditionalVariant	GHT1/ATHM	G/CG
yes	U+8998	覘	6785	U+4021	䀡	67	101.269	kSemanticVariant	GHJKpKT2V	GJKpKT3V
yes	U+6F87	澇	4035	U+6D9D	涝	40	100.875	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/BTM	G/AG
yes	U+9661	陡	4623	U+9627	阧	46	100.500	kSemanticVariant	GHJKpKT1/AGTHM	GJKpKT3
yes	U+7BCB	篋	13422	U+5327	匧	134	100.164	kSemanticVariant	GHJKpKT2	GHJKpKT3
yes	U+7246	牆	36768	U+5899	墙	368	99.913	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GH/AG
yes	U+7E2F	縯	5185	U+4325	䌥	52	99.712	kSemanticVariant	GHJKpKT1/ATKP	GJKpKT4
yes	U+8072	聲	816056	U+58F0	声	8191	99.628	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3/AGJ
yes	U+9ACF	髏	4976	U+9AC5	髅	50	99.520	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	GV/CG
yes	U+9910	餐	18223	U+6E4C	湌	184	99.038	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+9C28	鰨	99	U+9CCE	鳎	1	99.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+66FC	曼	27872	U+3B05	㬅	282	98.837	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT3
yes	U+9EFF	黿	5593	U+9F0B	鼋	58	96.431	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/CT	G/CG
yes	U+53DF	叟	34372	U+53DC	叜	357	96.280	kSemanticVariant	GHJKpKT1/AGTJHM	GJKpKT3
yes	U+7F6A	罪	443302	U+8FA0	辠	4637	95.601	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpT3
yes	U+61E8	懨	956	U+6079	恹	10	95.600	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V/CT	G
yes	U+7C54	籔	571	U+4264	䉤	6	95.167	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/CJ	GJKp
yes	U+5AE9	嫩	10601	U+5A86	媆	112	94.652	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpT3
yes	U+786D	硭	189	U+2541E	𥐞	2	94.500	kSemanticVariant	GHJKpKT2	GJKpKT4
yes	U+7043	灃	2166	U+6CA3	沣	23	94.174	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/BTH	GTF/CG
yes	U+526E	剮	188	U+5250	剐	2	94.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G/AG
yes	U+7A47	穇	94	U+415F	䅟	1	94.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+716E	煮	39597	U+4C1E	䰞	423	93.610	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJKT3
yes	U+559C	喜	362211	U+6199	憙	3891	93.089	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3/AKP
yes	U+8D0B	贋	1302	U+5050	偐	14	93.000	kSemanticVariant	GHJKT3/ATJHM	GJKpKT3
yes	U+4E82	亂	381268	U+4E71	乱	4103	92.924	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJKpKT3V/AGJ
yes	U+96DB	雛	12134	U+96CF	雏	132	91.924	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GJT4/AG
yes	U+893B	褻	2293	U+4EB5	亵	25	91.720	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	G/CG
yes	U+6B5F	歟	66185	U+6B24	欤	722	91.669	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKP	GJT4
yes	U+6397	掗	91	U+631C	挜	1	91.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+79B0	禰	14573	U+7962	祢	161	90.516	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/AJ	GHJKpKT3/AGJ
yes	U+8564	蕤	10846	U+7524	甤	121	89.636	kSemanticVariant	GHJKpKT2/BGT	GJKpKT3
yes	U+6A62	橢	627	U+692D	椭	7	89.571	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHMP	G/AG
yes	U+984D	額	123523	U+981F	頟	1385	89.186	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+79AA	禪	334734	U+7985	禅	3756	89.120	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHKMP	GJ/AGJ
yes	U+560D	嘍	798	U+55BD	喽	9	88.667	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	G/CG
yes	U+65D2	旒	12795	U+65C8	旈	145	88.241	kSemanticVariant	GHJKpKT2/AGTKP	GJKpKT4
yes	U+7064	灤	5017	U+6EE6	滦	57	88.018	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/AT	GT3/AG
yes	U+96CB	雋	12082	U+96BD	隽	138	87.551	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJT3/CG
yes	U+7C6A	籪	175	U+7C16	簖	2	87.500	kSimplifiedVariant,kTraditionalVariant	GHJKpT2	G
yes	U+5237	刷	9563	U+355E	㕞	110	86.936	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJT4
yes	U+6A23	樣	10203	U+6837	样	118	86.466	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GHJT3/AG
yes	U+6FA9	澩	172	U+6CF6	泶	2	86.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+64FB	擻	2058	U+64DE	擞	24	85.750	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	G/AG
yes	U+883B	蠻	71237	U+86EE	蛮	832	85.621	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJKpKT3V/AGJ
yes	U+5B7F	孿	340	U+5B6A	孪	4	85.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	GT3/AG
yes	U+7646	癆	509	U+75E8	痨	6	84.833	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	G/CG
yes	U+5169	兩	902594	U+4E21	両	10729	84.127	kSemanticVariant	GHJKpKT1V/ATHKMP	GHJKpKT3/AJH
yes	U+5F4E	彎	7049	U+5F2F	弯	84	83.917	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GJKT3/AG
yes	U+7E3D	總	378012	U+7E02	縂	4519	83.649	kSemanticVariant	GHJKpKT1V/ATJHKMP	GJKpT3
yes	U+8667	虧	43590	U+4E8F	亏	522	83.506	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GJKpKT3/AG
yes	U+51FA	出	1870646	U+5C80	岀	22406	83.489	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJT3
yes	U+5006	倆	3209	U+4FE9	俩	39	82.282	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GT4/AG
yes	U+9EA5	麥	81658	U+9EA6	麦	1035	78.897	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJT3/AGJ
yes	U+6AEB	櫫	78	U+6A65	橥	1	78.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/CT	GHJT4
yes	U+7AF6	競	53965	U+7ADE	竞	697	77.425	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	G/AG
yes	U+6F5A	潚	464	U+3D0B	㴋	6	77.333	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/AKP	G
yes	U+7DD2	緒	43041	U+7DD6	緖	565	76.179	kZVariant	GHJT1/ATJHM	GJKpKMT3/AKP
yes	U+6F2B	漫	69962	U+6FB7	澷	921	75.963	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT3
yes	U+9087	邇	34998	U+8FE9	迩	461	75.918	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	GJKpKT3/AGJ
yes	U+737B	獻	290063	U+732E	献	3824	75.853	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHKMP	GHJKpKT3V/AGJ
yes	U+7919	礙	97041	U+3775	㝵	1282	75.695	kSemanticVariant	GHJKpKT1V/ATHM	GJKT4V
yes	U+58BB	墻	27824	U+5899	墙	368	75.609	kSimplifiedVariant,kTraditionalVariant	GHJKpKT3V/ATKP	GH/AG
yes	U+59E3	姣	1267	U+36A3	㚣	17	74.529	kSemanticVariant	GHJKpKT1/AGTHM	GJT3
yes	U+74BD	璽	27815	U+58D0	壐	376	73.976	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+54C2	哂	3993	U+5432	吲	54	73.944	kSemanticVariant	GHJKpKT1/AGTHM	GHJKpT3V
yes	U+7812	砒	2050	U+78C7	磇	28	73.214	kSemanticVariant	GHJKpKT2/AGTJKMP	GHJKpKT3
yes	U+618B	憋	292	U+22833	𢠳	4	73.000	kSemanticVariant	GHJKpKT2/AGTM	GJKpT4
yes	U+77AC	瞬	7320	U+4022	䀢	101	72.475	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJKpKT3
yes	U+72FB	狻	1375	U+475C	䝜	19	72.368	kSemanticVariant	GHJKpKT2	GJKpT3
yes	U+7C23	簣	3180	U+7C44	籄	44	72.273	kSemanticVariant	GHJKpKT1/ATJHM	GHJKT3
yes	U+5DB8	嶸	7696	U+5D58	嵘	107	71.925	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJKMP	G/CG
yes	U+7030	瀰	4812	U+3CFD	㳽	67	71.821	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	GJKpKT3
yes	U+9824	頤	21715	U+9823	頣	303	71.667	kSemanticVariant	GHJKpKT1/ATJHKM	GHJKpKT4
yes	U+801C	耜	8910	U+3B52	㭒	125	71.280	kSemanticVariant	GHJKpKT1/AGTH	GJT3
yes	U+65B7	斷	434630	U+65AD	断	6114	71.088	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHKMP	GJKpKT3V/AGJ
yes	U+5862	塢	12844	U+969D	隝	182	70.571	kSemanticVariant	GHJKpKT1V/ATHKMP	GJKpKT3
yes	U+93A2	鎢	70	U+94A8	钨	1	70.000	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATHM	G/AG
yes	U+80B1	肱	16787	U+53B7	厷	240	69.946	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+7AA9	窩	8156	U+7A9D	窝	117	69.709	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	G/AG
yes	U+97FB	韻	410385	U+97F5	韵	5940	69.088	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3V/AG
yes	U+5C5C	屜	138	U+21C95	𡲕	2	69.000	kSemanticVariant	GHJKpKT1/ATHM	GJKpT6
yes	U+66F2	曲	304552	U+9EAF	麯	4416	68.966	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+4E43	乃	1356979	U+5EFC	廼	19756	68.687	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKT3/AJ
yes	U+55FD	嗽	8555	U+7636	瘶	125	68.440	kSemanticVariant	GHJKpKT1/AGTHKMP	GJKpT3
yes	U+6E73	湳	342	U+34D3	㓓	5	68.400	kSpoofingVariant	GHJKpKT2V/ATKP	GJT4
yes	U+6577	敷	76369	U+65C9	旉	1123	68.004	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpT3
yes	U+96A4	隤	4000	U+58A4	墤	59	67.797	kSemanticVariant	GHJKpKT2	GJT3
yes	U+6412	搒	881	U+6337	挷	13	67.769	kSemanticVariant	GHJKpKT2	GHJT3V
yes	U+5D87	嶇	5879	U+380A	㠊	89	66.056	kSemanticVariant	GHJKpKT1/ATHKMP	GJKpKT4
yes	U+8D17	贗	897	U+5050	偐	14	64.071	kSemanticVariant	GHJKpKT1/ATM	GJKpKT3
yes	U+62EF	拯	18409	U+628D	抍	290	63.479	kSemanticVariant	GHJKpKT1V/AGTHKMP	GJKpKT3
yes	U+534D	卍	2784	U+5350	卐	44	63.273	kSemanticVariant	GHJKpKT2/AJKP	GJT3
yes	U+7F38	缸	4043	U+7F41	罁	64	63.172	kSemanticVariant	GHJKpKT1V/AGTHKMP	GHJT3
yes	U+9948	饈	567	U+4430	䐰	9	63.000	kSemanticVariant	GHJKpKT2/CT	GJKT6
yes	U+557C	啼	53406	U+55C1	嗁	852	62.683	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3
yes	U+9AFB	髻	20303	U+4BFB	䯻	326	62.279	kSemanticVariant	GHJKpKT1/AGTJHM	K
yes	U+541F	吟	103878	U+552B	唫	1670	62.202	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V
yes	U+6BB0	殰	248	U+2688C	𦢌	4	62.000	kSemanticVariant	GHJKpKT2	GJKpT7
yes	U+98F2	飲	311261	U+98EE	飮	5031	61.869	kZVariant	GHJKpKT1V/ATJHM	GJKpK/AKP
yes	U+5C68	屨	20569	U+5C66	屦	334	61.584	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/AT	GKp
yes	U+8541	蕁	123	U+8368	荨	2	61.500	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V/ATJKP	G/CG
yes	U+50C2	僂	4755	U+507B	偻	78	60.962	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V/CT	GJKpT3V/CG
yes	U+9905	餅	23513	U+9920	餠	393	59.830	kSemanticVariant	GHJKpKT1V/ATJHM	GJKpKT3/AKP
yes	U+58E9	壩	20364	U+57BB	垻	343	59.370	kSemanticVariant	GHJKpKT1/ATHM	GHJKpT3
yes	U+9F72	齲	1000	U+9F8B	龋	17	58.824	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHM	G/AG
yes	U+6488	撈	2647	U+635E	捞	45	58.822	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	G/AG
yes	U+80AF	肯	97155	U+808E	肎	1660	58.527	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GJKpKT3
yes	U+8828	蠨	759	U+87CF	蟏	13	58.385	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+9072	遲	105495	U+905F	遟	1828	57.711	kSemanticVariant	GHJKpKT1V/ATHKMP	GJKpT3
yes	U+7586	疆	63758	U+757A	畺	1121	56.876	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V/AKP
yes	U+56B2	嚲	1649	U+4EB8	亸	29	56.862	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+77B6	瞶	2242	U+7786	瞆	40	56.050	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G
yes	U+5AEB	嫫	780	U+5B37	嬷	14	55.714	kSemanticVariant	GHJKpKT2	GKpKT3
yes	U+6578	數	979241	U+6570	数	17598	55.645	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpKT3/AGJ
yes	U+4FDE	俞	38109	U+516A	兪	689	55.311	kSemanticVariant	GHJKpKT1/AGTHM	GHJKpKT3/AJKP
yes	U+8594	薔	4247	U+8537	蔷	77	55.156	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATJHKMP	G/AG
yes	U+9085	邅	3082	U+38F6	㣶	56	55.036	kSemanticVariant	GHJKpKT2V	GJT4
yes	U+53E2	叢	64398	U+6A37	樷	1172	54.947	kSemanticVariant	GHJKpKT1/ATJHKMP	GJKpKT3
yes	U+90CE	郎	431652	U+90DE	郞	7869	54.855	kZVariant	GHJKpKT1V/AGTJHM	GJKpKMT3/AKP
yes	U+531D	匝	18258	U+8FCA	迊	335	54.501	kSemanticVariant	GHJKpKT1V/AGTJHM	GHJKpKT3
yes	U+91C1	釁	18718	U+8845	衅	344	54.413	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATHM	GHJKpKT3V/AG
yes	U+817F	腿	3520	U+9ABD	骽	65	54.154	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJT3
yes	U+8DA8	趨	85368	U+8D8B	趋	1601	53.322	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpT3/AG
yes	U+6AD3	櫓	7080	U+6A10	樐	133	53.233	kSemanticVariant	GHJKpKT1/ATJHKMP	GJKT3
yes	U+9B92	鮒	4295	U+9C8B	鲋	81	53.025	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/ATJ	G/CG
yes	U+8562	蕢	2333	U+7C44	籄	44	53.023	kSemanticVariant	GHJKpKT2	GHJKT3
yes	U+683D	栽	20729	U+363D	㘽	392	52.880	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GKpK
yes	U+6A13	樓	226001	U+697C	楼	4286	52.730	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1V/ATJHKMP	GJKpKT3/AGJ
yes	U+8087	肇	40706	U+8088	肈	781	52.120	kSemanticVariant	GHJKpKT1/AGTJHKMP	GJKT6
yes	U+6549	敉	1453	U+4F8E	侎	28	51.893	kSemanticVariant	GHJKpKT1/AGT	GJKpKT3
yes	U+6E88	溈	13255	U+6F59	潙	256	51.777	kZVariant	GHT2	GJKpKT3V
yes	U+52AB	劫	121817	U+5227	刧	2353	51.771	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V
yes	U+966D	陭	155	U+2550E	𥔎	3	51.667	kSemanticVariant	GHJKpKT2	JV
yes	U+707D	災	105248	U+70D6	烖	2053	51.265	kSemanticVariant	GHJKpKT1V/ATJHKMP	GHJKpKT3
yes	U+8F46	轆	3927	U+6A1A	樚	77	51.000	kSemanticVariant	GHJKpKT2/BTHM	GHJKpKT3
yes	U+737C	獼	4019	U+7315	猕	79	50.873	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2/BTM	GJT4/CG
yes	U+627C	扼	12920	U+39D6	㧖	258	50.078	kSemanticVariant	GHJKpKT1V/AGTHKMP	GJKpKT3
yes	U+99E2	駢	15832	U+9A08	騈	318	49.786	kSemanticVariant	GHJKpKT1V/ATJH	GJKpKT3/AKP
yes	U+9AD6	髖	547	U+9ACB	髋	11	49.727	kSimplifiedVariant,kTraditionalVariant	GHJKpKT1/ATM	G/CG
yes	U+8A1E	訞	298	U+46B6	䚶	6	49.667	kSpoofingVariant	GHJKpKT2	GJKpT5
yes	U+6960	楠	4506	U+67AC	枬	91	49.516	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJT3
yes	U+888B	袋	13199	U+5E12	帒	269	49.067	kSemanticVariant	GHJKpKT1V/AGTJHKMP	GHJKpKT3V
yes	U+97A6	鞦	2396	U+97A7	鞧	49	48.898	kSemanticVariant	GHJKpKT1V/ATHM	GJKpT4
yes	U+5D81	嶁	1212	U+5D5D	嵝	25	48.480	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2	G/CG
yes	U+58C8	壈	915	U+21484	𡒄	19	48.158	kSimplifiedVariant,kTraditionalVariant	GHJKpKT2V	GV
yes	U+6EC5	滅	451624	U+34D5	㓕	9403	48.030	kSpoofingVariant	GHJKpKT1V/ATJHKMP	JT3
yes	U+60DD	惝	849	U+22835	𢠵	18	47.167	kSemanticVariant	GHJKpKT2V	GJKpKT4
